sale_id,sale_date,customer_id,product_id,product_name,category,quantity,unit_price,discount_pct,total_amount,city,state,store_id,payment_mode
S000230001,2026-06-24,C05659,P0002,Samsung TV,Electronics,1,87699,20,70159.2,Delhi,Delhi,ST001,Credit Card
S000230002,2026-06-24,C07670,P0003,Laptop,Electronics,5,36241,10,163084.5,Ahmedabad,Gujarat,ST008,Credit Card
S000230003,2026-06-24,C49711,P0006,Rice Bag,Grocery,3,263,10,710.1,Hyderabad,Telangana,ST004,UPI
S000230004,2026-06-24,C25468,P0005,Women's Jeans,Fashion,5,1645,5,7813.75,Delhi,Delhi,ST001,Debit Card
S000230005,2026-06-24,C22378,P0006,Rice Bag,Grocery,1,242,20,193.6,Delhi,Delhi,ST001,UPI
S000230006,2026-06-24,C34085,P0004,Men T-Shirt,Fashion,1,2770,0,2770.0,Chennai,Tamil Nadu,ST005,Cash
S000230007,2026-06-24,C32688,P0007,Milk,Grocery,5,419,10,1885.5,Hyderabad,Telangana,ST004,Debit Card
S000230008,2026-06-24,C38487,P0007,Milk,Grocery,1,298,5,283.1,Ahmedabad,Gujarat,ST008,Cash
S000230009,2026-06-24,C21097,P0007,Milk,Grocery,3,270,15,688.5,Chennai,Tamil Nadu,ST005,Credit Card
S000230010,2026-06-24,C39708,P0010,Cricket Bat,Sports,1,9748,10,8773.2,Ahmedabad,Gujarat,ST008,Net Banking
S000230011,2026-06-24,C48425,P0006,Rice Bag,Grocery,1,46,5,43.7,Hyderabad,Telangana,ST004,UPI
S000230012,2026-06-24,C47227,P0007,Milk,Grocery,5,221,15,939.25,Ahmedabad,Gujarat,ST008,Cash
S000230013,2026-06-24,C37647,P0004,Men T-Shirt,Fashion,2,4628,5,8793.2,Lucknow,Uttar Pradesh,ST010,Debit Card
S000230014,2026-06-24,C20457,P0003,Laptop,Electronics,2,70810,0,141620.0,Lucknow,Uttar Pradesh,ST010,Credit Card
S000230015,2026-06-24,C37109,P0010,Cricket Bat,Sports,4,3615,5,13737.0,Lucknow,Uttar Pradesh,ST010,UPI
S000230016,2026-06-24,C26361,P0005,Women's Jeans,Fashion,5,3497,10,15736.5,Ahmedabad,Gujarat,ST008,Net Banking
S000230017,2026-06-24,C20601,P0001,iPhone 16,Electronics,3,35632,0,106896.0,Ahmedabad,Gujarat,ST008,Net Banking
S000230018,2026-06-24,C37381,P0004,Men T-Shirt,Fashion,4,509,5,1934.2,Ahmedabad,Gujarat,ST008,Debit Card
S000230019,2026-06-24,C23785,P0001,iPhone 16,Electronics,1,88011,20,70408.8,Bengaluru,Karnataka,ST003,Debit Card
S000230020,2026-06-24,C41864,P0010,Cricket Bat,Sports,1,2609,0,2609.0,Lucknow,Uttar Pradesh,ST010,Debit Card
S000230021,2026-06-24,C31705,P0006,Rice Bag,Grocery,4,73,15,248.2,Delhi,Delhi,ST001,UPI
S000230022,2026-06-24,C01479,P0001,iPhone 16,Electronics,4,27210,15,92514.0,Hyderabad,Telangana,ST004,Cash
S000230023,2026-06-24,C10168,P0009,Office Chair,Home,1,9789,5,9299.55,Jaipur,Rajasthan,ST009,Net Banking
S000230024,2026-06-24,C36748,P0008,Dining Table,Home,4,552,5,2097.6,Pune,Maharashtra,ST006,Credit Card
S000230025,2026-06-24,C28300,P0007,Milk,Grocery,1,306,10,275.4,Hyderabad,Telangana,ST004,UPI
S000230026,2026-06-24,C37411,P0006,Rice Bag,Grocery,4,402,20,1286.4,Kolkata,West Bengal,ST007,Net Banking
