sale_id,sale_date,customer_id,product_id,product_name,category,quantity,unit_price,discount_pct,total_amount,city,state,store_id,payment_mode
S000110001,2026-06-12,C01615,P0002,Samsung TV,Electronics,3,51712,0,155136.0,Hyderabad,Telangana,ST004,Net Banking
S000110002,2026-06-12,C41382,P0010,Cricket Bat,Sports,4,12746,5,48434.8,Bengaluru,Karnataka,ST003,UPI
S000110003,2026-06-12,C38613,P0002,Samsung TV,Electronics,1,83618,15,71075.3,Bengaluru,Karnataka,ST003,Net Banking
S000110004,2026-06-12,C49589,P0003,Laptop,Electronics,5,22463,5,106699.25,Mumbai,Maharashtra,ST002,UPI
S000110005,2026-06-12,C36058,P0006,Rice Bag,Grocery,2,282,0,564.0,Jaipur,Rajasthan,ST009,Debit Card
S000110006,2026-06-12,C31196,P0003,Laptop,Electronics,1,78119,15,66401.15,Jaipur,Rajasthan,ST009,Debit Card
S000110007,2026-06-12,C46535,P0004,Men T-Shirt,Fashion,2,4904,10,8827.2,Jaipur,Rajasthan,ST009,Debit Card
S000110008,2026-06-12,C26995,P0009,Office Chair,Home,3,2698,0,8094.0,Jaipur,Rajasthan,ST009,Debit Card
S000110009,2026-06-12,C29809,P0005,Women's Jeans,Fashion,5,4338,10,19521.0,Jaipur,Rajasthan,ST009,Cash
S000110010,2026-06-12,C15158,P0007,Milk,Grocery,1,153,10,137.7,Ahmedabad,Gujarat,ST008,UPI
S000110011,2026-06-12,C23596,P0006,Rice Bag,Grocery,5,422,15,1793.5,Chennai,Tamil Nadu,ST005,Net Banking
S000110012,2026-06-12,C10551,P0003,Laptop,Electronics,5,45685,5,217003.75,Mumbai,Maharashtra,ST002,UPI
S000110013,2026-06-12,C13500,P0003,Laptop,Electronics,2,25499,20,40798.4,Mumbai,Maharashtra,ST002,Debit Card
S000110014,2026-06-12,C15907,P0003,Laptop,Electronics,2,33493,10,60287.4,Delhi,Delhi,ST001,Credit Card
S000110015,2026-06-12,C32420,P0004,Men T-Shirt,Fashion,1,2368,10,2131.2,Delhi,Delhi,ST001,Cash
S000110016,2026-06-12,C45674,P0007,Milk,Grocery,3,490,10,1323.0,Bengaluru,Karnataka,ST003,Debit Card
S000110017,2026-06-12,C06765,P0008,Dining Table,Home,5,2895,20,11580.0,Bengaluru,Karnataka,ST003,Net Banking
S000110018,2026-06-12,C49797,P0001,iPhone 16,Electronics,2,33841,15,57529.7,Pune,Maharashtra,ST006,Cash
S000110019,2026-06-12,C10110,P0004,Men T-Shirt,Fashion,5,3969,15,16868.25,Lucknow,Uttar Pradesh,ST010,UPI
S000110020,2026-06-12,C34990,P0005,Women's Jeans,Fashion,5,4771,5,22662.25,Pune,Maharashtra,ST006,Debit Card
S000110021,2026-06-12,C02681,P0005,Women's Jeans,Fashion,3,2018,20,4843.2,Hyderabad,Telangana,ST004,Debit Card
S000110022,2026-06-12,C05862,P0004,Men T-Shirt,Fashion,3,4551,20,10922.4,Pune,Maharashtra,ST006,Net Banking
S000110023,2026-06-12,C12813,P0007,Milk,Grocery,4,317,0,1268.0,Pune,Maharashtra,ST006,Cash
S000110024,2026-06-12,C35467,P0010,Cricket Bat,Sports,1,10846,10,9761.4,Lucknow,Uttar Pradesh,ST010,Net Banking
S000110025,2026-06-12,C21554,P0001,iPhone 16,Electronics,2,35477,5,67406.3,Mumbai,Maharashtra,ST002,Cash
S000110026,2026-06-12,C41856,P0010,Cricket Bat,Sports,1,7323,0,7323.0,Chennai,Tamil Nadu,ST005,Credit Card
S000110027,2026-06-12,C26928,P0009,Office Chair,Home,2,7313,20,11700.8,Lucknow,Uttar Pradesh,ST010,Net Banking
S000110028,2026-06-12,C37570,P0002,Samsung TV,Electronics,4,45035,20,144112.0,Pune,Maharashtra,ST006,Debit Card
S000110029,2026-06-12,C27304,P0010,Cricket Bat,Sports,3,6296,20,15110.4,Mumbai,Maharashtra,ST002,Credit Card
S000110030,2026-06-12,C31415,P0008,Dining Table,Home,4,5370,0,21480.0,Jaipur,Rajasthan,ST009,Debit Card
S000110031,2026-06-12,C45555,P0007,Milk,Grocery,3,396,10,1069.2,Delhi,Delhi,ST001,Net Banking
S000110032,2026-06-12,C00314,P0004,Men T-Shirt,Fashion,4,2659,0,10636.0,Lucknow,Uttar Pradesh,ST010,Cash
S000110033,2026-06-12,C17213,P0010,Cricket Bat,Sports,2,7725,15,13132.5,Hyderabad,Telangana,ST004,Net Banking
S000110034,2026-06-12,C35034,P0005,Women's Jeans,Fashion,4,2512,15,8540.8,Delhi,Delhi,ST001,Debit Card
S000110035,2026-06-12,C23877,P0009,Office Chair,Home,5,8404,0,42020.0,Delhi,Delhi,ST001,UPI
S000110036,2026-06-12,C32195,P0003,Laptop,Electronics,5,43827,20,175308.0,Lucknow,Uttar Pradesh,ST010,Net Banking
S000110037,2026-06-12,C14035,P0004,Men T-Shirt,Fashion,5,1395,0,6975.0,Delhi,Delhi,ST001,Net Banking
S000110038,2026-06-12,C48768,P0006,Rice Bag,Grocery,3,492,15,1254.6,Lucknow,Uttar Pradesh,ST010,Debit Card
S000110039,2026-06-12,C08726,P0009,Office Chair,Home,4,4184,0,16736.0,Jaipur,Rajasthan,ST009,Net Banking
S000110040,2026-06-12,C42559,P0003,Laptop,Electronics,5,53705,15,228246.25,Pune,Maharashtra,ST006,Cash
S000110041,2026-06-12,C24036,P0009,Office Chair,Home,1,710,0,710.0,Bengaluru,Karnataka,ST003,Credit Card
S000110042,2026-06-12,C31352,P0006,Rice Bag,Grocery,2,187,15,317.9,Pune,Maharashtra,ST006,Debit Card
S000110043,2026-06-12,C10384,P0004,Men T-Shirt,Fashion,4,1195,5,4541.0,Bengaluru,Karnataka,ST003,Cash
S000110044,2026-06-12,C35353,P0010,Cricket Bat,Sports,4,8559,20,27388.8,Pune,Maharashtra,ST006,Credit Card
S000110045,2026-06-12,C19565,P0004,Men T-Shirt,Fashion,2,3516,0,7032.0,Pune,Maharashtra,ST006,Debit Card
S000110046,2026-06-12,C30316,P0010,Cricket Bat,Sports,3,13200,20,31680.0,Jaipur,Rajasthan,ST009,Cash
S000110047,2026-06-12,C38910,P0005,Women's Jeans,Fashion,3,1944,5,5540.4,Bengaluru,Karnataka,ST003,Cash
S000110048,2026-06-12,C23274,P0003,Laptop,Electronics,4,54398,10,195832.8,Bengaluru,Karnataka,ST003,Credit Card
S000110049,2026-06-12,C39798,P0004,Men T-Shirt,Fashion,5,4320,5,20520.0,Ahmedabad,Gujarat,ST008,Cash
S000110050,2026-06-12,C01776,P0003,Laptop,Electronics,4,64302,10,231487.2,Ahmedabad,Gujarat,ST008,Debit Card
S000110051,2026-06-12,C11820,P0008,Dining Table,Home,1,1749,20,1399.2,Mumbai,Maharashtra,ST002,Debit Card
S000110052,2026-06-12,C40430,P0006,Rice Bag,Grocery,5,395,15,1678.75,Bengaluru,Karnataka,ST003,UPI
S000110053,2026-06-12,C06858,P0005,Women's Jeans,Fashion,2,1462,5,2777.8,Bengaluru,Karnataka,ST003,Credit Card
S000110054,2026-06-12,C48861,P0004,Men T-Shirt,Fashion,5,2044,15,8687.0,Kolkata,West Bengal,ST007,Cash
S000110055,2026-06-12,C40335,P0007,Milk,Grocery,2,438,0,876.0,Mumbai,Maharashtra,ST002,Credit Card
S000110056,2026-06-12,C39633,P0004,Men T-Shirt,Fashion,2,2674,0,5348.0,Jaipur,Rajasthan,ST009,Net Banking
S000110057,2026-06-12,C09520,P0005,Women's Jeans,Fashion,5,3628,15,15419.0,Mumbai,Maharashtra,ST002,Net Banking
S000110058,2026-06-12,C40644,P0006,Rice Bag,Grocery,4,160,0,640.0,Mumbai,Maharashtra,ST002,Net Banking
S000110059,2026-06-12,C13198,P0004,Men T-Shirt,Fashion,4,4829,15,16418.6,Lucknow,Uttar Pradesh,ST010,Credit Card
S000110060,2026-06-12,C29628,P0010,Cricket Bat,Sports,5,7008,10,31536.0,Jaipur,Rajasthan,ST009,UPI
S000110061,2026-06-12,C13983,P0002,Samsung TV,Electronics,3,63340,10,171018.0,Pune,Maharashtra,ST006,Cash
S000110062,2026-06-12,C29546,P0004,Men T-Shirt,Fashion,5,1933,10,8698.5,Ahmedabad,Gujarat,ST008,Credit Card
S000110063,2026-06-12,C19799,P0007,Milk,Grocery,3,384,0,1152.0,Bengaluru,Karnataka,ST003,Credit Card
S000110064,2026-06-12,C31895,P0003,Laptop,Electronics,3,62604,20,150249.6,Chennai,Tamil Nadu,ST005,Net Banking
S000110065,2026-06-12,C07158,P0007,Milk,Grocery,3,85,10,229.5,Pune,Maharashtra,ST006,Credit Card
S000110066,2026-06-12,C14551,P0010,Cricket Bat,Sports,4,4027,0,16108.0,Mumbai,Maharashtra,ST002,Net Banking
S000110067,2026-06-12,C19765,P0008,Dining Table,Home,3,5992,15,15279.6,Ahmedabad,Gujarat,ST008,Debit Card
S000110068,2026-06-12,C16100,P0005,Women's Jeans,Fashion,3,3592,20,8620.8,Bengaluru,Karnataka,ST003,Credit Card
S000110069,2026-06-12,C20932,P0002,Samsung TV,Electronics,2,61027,0,122054.0,Mumbai,Maharashtra,ST002,Cash
S000110070,2026-06-12,C12665,P0003,Laptop,Electronics,5,65238,0,326190.0,Pune,Maharashtra,ST006,UPI
S000110071,2026-06-12,C26449,P0009,Office Chair,Home,2,1221,15,2075.7,Hyderabad,Telangana,ST004,UPI
S000110072,2026-06-12,C43515,P0010,Cricket Bat,Sports,2,9662,20,15459.2,Pune,Maharashtra,ST006,Credit Card
