sale_id,sale_date,customer_id,product_id,product_name,category,quantity,unit_price,discount_pct,total_amount,city,state,store_id,payment_mode
S000050001,2026-06-06,C02628,P0010,Cricket Bat,Sports,5,12608,20,50432.0,Chennai,Tamil Nadu,ST005,Credit Card
S000050002,2026-06-06,C21085,P0006,Rice Bag,Grocery,3,383,0,1149.0,Hyderabad,Telangana,ST004,Net Banking
S000050003,2026-06-06,C34711,P0005,Women's Jeans,Fashion,1,2725,20,2180.0,Ahmedabad,Gujarat,ST008,Debit Card
S000050004,2026-06-06,C14786,P0004,Men T-Shirt,Fashion,3,2662,5,7586.7,Kolkata,West Bengal,ST007,UPI
S000050005,2026-06-06,C24357,P0001,iPhone 16,Electronics,3,81037,15,206644.35,Hyderabad,Telangana,ST004,Net Banking
S000050006,2026-06-06,C06139,P0006,Rice Bag,Grocery,4,283,15,962.2,Jaipur,Rajasthan,ST009,Cash
S000050007,2026-06-06,C27969,P0008,Dining Table,Home,1,5255,15,4466.75,Hyderabad,Telangana,ST004,Debit Card
S000050008,2026-06-06,C08041,P0003,Laptop,Electronics,4,54481,0,217924.0,Delhi,Delhi,ST001,Cash
S000050009,2026-06-06,C01922,P0010,Cricket Bat,Sports,2,9490,20,15184.0,Lucknow,Uttar Pradesh,ST010,Cash
S000050010,2026-06-06,C27200,P0006,Rice Bag,Grocery,2,125,10,225.0,Pune,Maharashtra,ST006,UPI
S000050011,2026-06-06,C35550,P0004,Men T-Shirt,Fashion,4,4097,5,15568.6,Pune,Maharashtra,ST006,Credit Card
S000050012,2026-06-06,C30833,P0003,Laptop,Electronics,1,18567,10,16710.3,Mumbai,Maharashtra,ST002,UPI
S000050013,2026-06-06,C43102,P0002,Samsung TV,Electronics,3,36501,0,109503.0,Chennai,Tamil Nadu,ST005,Credit Card
S000050014,2026-06-06,C43968,P0007,Milk,Grocery,2,373,0,746.0,Hyderabad,Telangana,ST004,Cash
S000050015,2026-06-06,C32556,P0003,Laptop,Electronics,5,42963,10,193333.5,Ahmedabad,Gujarat,ST008,Cash
S000050016,2026-06-06,C03828,P0004,Men T-Shirt,Fashion,2,3570,10,6426.0,Ahmedabad,Gujarat,ST008,UPI
S000050017,2026-06-06,C33302,P0004,Men T-Shirt,Fashion,2,1815,20,2904.0,Delhi,Delhi,ST001,Net Banking
S000050018,2026-06-06,C41947,P0006,Rice Bag,Grocery,2,340,0,680.0,Chennai,Tamil Nadu,ST005,Cash
S000050019,2026-06-06,C09197,P0007,Milk,Grocery,1,98,0,98.0,Pune,Maharashtra,ST006,Credit Card
S000050020,2026-06-06,C44841,P0002,Samsung TV,Electronics,1,73929,5,70232.55,Lucknow,Uttar Pradesh,ST010,Net Banking
S000050021,2026-06-06,C41098,P0006,Rice Bag,Grocery,2,58,20,92.8,Chennai,Tamil Nadu,ST005,Debit Card
S000050022,2026-06-06,C34644,P0005,Women's Jeans,Fashion,3,3083,10,8324.1,Bengaluru,Karnataka,ST003,Debit Card
S000050023,2026-06-06,C37816,P0007,Milk,Grocery,1,445,15,378.25,Pune,Maharashtra,ST006,Net Banking
S000050024,2026-06-06,C18592,P0007,Milk,Grocery,5,343,15,1457.75,Mumbai,Maharashtra,ST002,UPI
S000050025,2026-06-06,C16911,P0007,Milk,Grocery,3,154,15,392.7,Mumbai,Maharashtra,ST002,Debit Card
S000050026,2026-06-06,C14321,P0007,Milk,Grocery,4,334,5,1269.2,Lucknow,Uttar Pradesh,ST010,Debit Card
