sale_id,sale_date,customer_id,product_id,product_name,category,quantity,unit_price,discount_pct,total_amount,city,state,store_id,payment_mode
S000160001,2026-06-17,C38721,P0002,Samsung TV,Electronics,4,77754,20,248812.8,Delhi,Delhi,ST001,UPI
S000160002,2026-06-17,C03947,P0005,Women's Jeans,Fashion,5,536,15,2278.0,Pune,Maharashtra,ST006,Debit Card
S000160003,2026-06-17,C35214,P0002,Samsung TV,Electronics,4,17035,0,68140.0,Chennai,Tamil Nadu,ST005,Cash
S000160004,2026-06-17,C13702,P0003,Laptop,Electronics,4,56355,10,202878.0,Ahmedabad,Gujarat,ST008,UPI
S000160005,2026-06-17,C02927,P0004,Men T-Shirt,Fashion,4,3304,20,10572.8,Kolkata,West Bengal,ST007,Credit Card
S000160006,2026-06-17,C19983,P0005,Women's Jeans,Fashion,5,1673,10,7528.5,Mumbai,Maharashtra,ST002,Debit Card
S000160007,2026-06-17,C28199,P0001,iPhone 16,Electronics,2,69003,0,138006.0,Mumbai,Maharashtra,ST002,Net Banking
S000160008,2026-06-17,C26221,P0005,Women's Jeans,Fashion,3,2457,15,6265.35,Ahmedabad,Gujarat,ST008,Cash
S000160009,2026-06-17,C05623,P0002,Samsung TV,Electronics,3,16011,20,38426.4,Hyderabad,Telangana,ST004,Net Banking
S000160010,2026-06-17,C00745,P0002,Samsung TV,Electronics,4,42832,20,137062.4,Kolkata,West Bengal,ST007,Net Banking
S000160011,2026-06-17,C44875,P0004,Men T-Shirt,Fashion,4,3523,20,11273.6,Bengaluru,Karnataka,ST003,UPI
S000160012,2026-06-17,C31274,P0010,Cricket Bat,Sports,1,7447,10,6702.3,Mumbai,Maharashtra,ST002,Cash
S000160013,2026-06-17,C25009,P0009,Office Chair,Home,5,4041,5,19194.75,Bengaluru,Karnataka,ST003,Cash
S000160014,2026-06-17,C31944,P0002,Samsung TV,Electronics,5,49820,5,236645.0,Delhi,Delhi,ST001,Credit Card
S000160015,2026-06-17,C35546,P0002,Samsung TV,Electronics,5,76420,20,305680.0,Mumbai,Maharashtra,ST002,UPI
S000160016,2026-06-17,C21701,P0004,Men T-Shirt,Fashion,3,4428,0,13284.0,Pune,Maharashtra,ST006,Cash
S000160017,2026-06-17,C15664,P0002,Samsung TV,Electronics,4,77253,0,309012.0,Kolkata,West Bengal,ST007,Credit Card
S000160018,2026-06-17,C39414,P0008,Dining Table,Home,2,2779,20,4446.4,Chennai,Tamil Nadu,ST005,Net Banking
S000160019,2026-06-17,C22547,P0001,iPhone 16,Electronics,3,45837,15,116884.35,Ahmedabad,Gujarat,ST008,Credit Card
S000160020,2026-06-17,C23568,P0002,Samsung TV,Electronics,3,66465,5,189425.25,Ahmedabad,Gujarat,ST008,Net Banking
S000160021,2026-06-17,C21467,P0003,Laptop,Electronics,5,81630,15,346927.5,Pune,Maharashtra,ST006,Credit Card
S000160022,2026-06-17,C07961,P0010,Cricket Bat,Sports,4,7015,5,26657.0,Hyderabad,Telangana,ST004,UPI
S000160023,2026-06-17,C38040,P0010,Cricket Bat,Sports,4,1975,0,7900.0,Pune,Maharashtra,ST006,Debit Card
S000160024,2026-06-17,C12340,P0002,Samsung TV,Electronics,5,70008,10,315036.0,Hyderabad,Telangana,ST004,Credit Card
S000160025,2026-06-17,C13528,P0002,Samsung TV,Electronics,1,48498,0,48498.0,Ahmedabad,Gujarat,ST008,Debit Card
S000160026,2026-06-17,C40535,P0007,Milk,Grocery,1,160,15,136.0,Jaipur,Rajasthan,ST009,Debit Card
S000160027,2026-06-17,C25892,P0009,Office Chair,Home,1,1652,0,1652.0,Kolkata,West Bengal,ST007,Net Banking
S000160028,2026-06-17,C23537,P0009,Office Chair,Home,1,5050,20,4040.0,Pune,Maharashtra,ST006,UPI
S000160029,2026-06-17,C11939,P0002,Samsung TV,Electronics,5,57229,0,286145.0,Delhi,Delhi,ST001,UPI
S000160030,2026-06-17,C14327,P0010,Cricket Bat,Sports,5,12722,0,63610.0,Jaipur,Rajasthan,ST009,Cash
S000160031,2026-06-17,C30377,P0010,Cricket Bat,Sports,2,5151,0,10302.0,Lucknow,Uttar Pradesh,ST010,Credit Card
S000160032,2026-06-17,C26241,P0003,Laptop,Electronics,2,38919,20,62270.4,Bengaluru,Karnataka,ST003,UPI
S000160033,2026-06-17,C23333,P0009,Office Chair,Home,3,5160,0,15480.0,Lucknow,Uttar Pradesh,ST010,Cash
S000160034,2026-06-17,C41891,P0001,iPhone 16,Electronics,3,77361,15,197270.55,Jaipur,Rajasthan,ST009,Debit Card
S000160035,2026-06-17,C15171,P0008,Dining Table,Home,4,8556,20,27379.2,Delhi,Delhi,ST001,Net Banking
S000160036,2026-06-17,C47830,P0004,Men T-Shirt,Fashion,1,4267,10,3840.3,Pune,Maharashtra,ST006,Debit Card
S000160037,2026-06-17,C18499,P0002,Samsung TV,Electronics,5,37017,15,157322.25,Jaipur,Rajasthan,ST009,Cash
S000160038,2026-06-17,C24393,P0002,Samsung TV,Electronics,3,89780,10,242406.0,Chennai,Tamil Nadu,ST005,Net Banking
S000160039,2026-06-17,C06525,P0009,Office Chair,Home,1,6651,10,5985.9,Ahmedabad,Gujarat,ST008,Net Banking
S000160040,2026-06-17,C25190,P0008,Dining Table,Home,1,3579,0,3579.0,Kolkata,West Bengal,ST007,UPI
S000160041,2026-06-17,C36831,P0005,Women's Jeans,Fashion,2,4640,5,8816.0,Hyderabad,Telangana,ST004,Debit Card
S000160042,2026-06-17,C48296,P0010,Cricket Bat,Sports,4,14326,15,48708.4,Kolkata,West Bengal,ST007,Credit Card
S000160043,2026-06-17,C04560,P0008,Dining Table,Home,4,9970,0,39880.0,Bengaluru,Karnataka,ST003,Credit Card
S000160044,2026-06-17,C21812,P0003,Laptop,Electronics,5,66288,10,298296.0,Chennai,Tamil Nadu,ST005,Net Banking
S000160045,2026-06-17,C21568,P0008,Dining Table,Home,5,1569,10,7060.5,Hyderabad,Telangana,ST004,Credit Card
S000160046,2026-06-17,C42242,P0006,Rice Bag,Grocery,4,424,15,1441.6,Jaipur,Rajasthan,ST009,Net Banking
S000160047,2026-06-17,C00476,P0008,Dining Table,Home,5,6041,20,24164.0,Delhi,Delhi,ST001,Net Banking
S000160048,2026-06-17,C38502,P0003,Laptop,Electronics,3,74743,20,179383.2,Kolkata,West Bengal,ST007,Cash
S000160049,2026-06-17,C38752,P0007,Milk,Grocery,5,251,0,1255.0,Bengaluru,Karnataka,ST003,UPI
S000160050,2026-06-17,C06574,P0009,Office Chair,Home,4,3176,10,11433.6,Bengaluru,Karnataka,ST003,Net Banking
S000160051,2026-06-17,C40766,P0007,Milk,Grocery,3,131,0,393.0,Pune,Maharashtra,ST006,Debit Card
S000160052,2026-06-17,C20255,P0009,Office Chair,Home,5,3842,20,15368.0,Delhi,Delhi,ST001,Cash
S000160053,2026-06-17,C05025,P0004,Men T-Shirt,Fashion,5,2376,10,10692.0,Jaipur,Rajasthan,ST009,Debit Card
S000160054,2026-06-17,C27094,P0002,Samsung TV,Electronics,3,84335,15,215054.25,Mumbai,Maharashtra,ST002,Cash
S000160055,2026-06-17,C24308,P0006,Rice Bag,Grocery,2,87,10,156.6,Pune,Maharashtra,ST006,Cash
S000160056,2026-06-17,C08779,P0008,Dining Table,Home,1,1970,10,1773.0,Bengaluru,Karnataka,ST003,Debit Card
S000160057,2026-06-17,C32381,P0002,Samsung TV,Electronics,3,71827,15,183158.85,Kolkata,West Bengal,ST007,Credit Card
S000160058,2026-06-17,C39958,P0003,Laptop,Electronics,2,23890,5,45391.0,Kolkata,West Bengal,ST007,Credit Card
S000160059,2026-06-17,C18583,P0001,iPhone 16,Electronics,1,44695,20,35756.0,Delhi,Delhi,ST001,Net Banking
S000160060,2026-06-17,C34867,P0003,Laptop,Electronics,3,68270,15,174088.5,Pune,Maharashtra,ST006,UPI
S000160061,2026-06-17,C48897,P0009,Office Chair,Home,5,2593,15,11020.25,Kolkata,West Bengal,ST007,Credit Card
S000160062,2026-06-17,C16976,P0007,Milk,Grocery,4,42,15,142.8,Jaipur,Rajasthan,ST009,UPI
S000160063,2026-06-17,C24995,P0010,Cricket Bat,Sports,3,4341,10,11720.7,Bengaluru,Karnataka,ST003,Credit Card
S000160064,2026-06-17,C16968,P0003,Laptop,Electronics,2,34145,5,64875.5,Kolkata,West Bengal,ST007,Cash
S000160065,2026-06-17,C48084,P0007,Milk,Grocery,4,168,20,537.6,Hyderabad,Telangana,ST004,Credit Card
S000160066,2026-06-17,C45816,P0001,iPhone 16,Electronics,3,50491,5,143899.35,Jaipur,Rajasthan,ST009,Debit Card
S000160067,2026-06-17,C15279,P0006,Rice Bag,Grocery,2,155,0,310.0,Kolkata,West Bengal,ST007,UPI
S000160068,2026-06-17,C13580,P0009,Office Chair,Home,4,4320,0,17280.0,Mumbai,Maharashtra,ST002,Debit Card
S000160069,2026-06-17,C26082,P0004,Men T-Shirt,Fashion,2,4698,0,9396.0,Pune,Maharashtra,ST006,UPI
S000160070,2026-06-17,C07894,P0001,iPhone 16,Electronics,2,57665,15,98030.5,Pune,Maharashtra,ST006,Net Banking
S000160071,2026-06-17,C35769,P0006,Rice Bag,Grocery,3,292,20,700.8,Delhi,Delhi,ST001,Credit Card
S000160072,2026-06-17,C18718,P0008,Dining Table,Home,1,5906,0,5906.0,Chennai,Tamil Nadu,ST005,Credit Card
S000160073,2026-06-17,C10088,P0005,Women's Jeans,Fashion,3,1116,15,2845.8,Lucknow,Uttar Pradesh,ST010,UPI
S000160074,2026-06-17,C21389,P0001,iPhone 16,Electronics,4,28304,20,90572.8,Hyderabad,Telangana,ST004,UPI
S000160075,2026-06-17,C40072,P0003,Laptop,Electronics,1,21093,10,18983.7,Lucknow,Uttar Pradesh,ST010,Debit Card
S000160076,2026-06-17,C03009,P0008,Dining Table,Home,1,1611,10,1449.9,Ahmedabad,Gujarat,ST008,Cash
S000160077,2026-06-17,C36912,P0010,Cricket Bat,Sports,1,13824,10,12441.6,Chennai,Tamil Nadu,ST005,Net Banking
S000160078,2026-06-17,C30825,P0001,iPhone 16,Electronics,3,69981,20,167954.4,Ahmedabad,Gujarat,ST008,Net Banking
S000160079,2026-06-17,C06801,P0005,Women's Jeans,Fashion,3,4702,20,11284.8,Bengaluru,Karnataka,ST003,Cash
S000160080,2026-06-17,C23835,P0001,iPhone 16,Electronics,1,69242,15,58855.7,Bengaluru,Karnataka,ST003,Net Banking
S000160081,2026-06-17,C40912,P0008,Dining Table,Home,3,6861,5,19553.85,Lucknow,Uttar Pradesh,ST010,Credit Card
