sale_id,sale_date,customer_id,product_id,product_name,category,quantity,unit_price,discount_pct,total_amount,city,state,store_id,payment_mode
S000004001,2026-06-05,C23073,P0002,Samsung TV,Electronics,4,66485,10,239346.0,Bengaluru,Karnataka,ST003,Debit Card
S000004002,2026-06-05,C00375,P0001,iPhone 16,Electronics,5,68511,10,308299.5,Delhi,Delhi,ST001,Cash
S000004003,2026-06-05,C34146,P0007,Milk,Grocery,3,369,0,1107.0,Jaipur,Rajasthan,ST009,Credit Card
S000004004,2026-06-05,C23424,P0002,Samsung TV,Electronics,3,43469,10,117366.3,Kolkata,West Bengal,ST007,Cash
S000004005,2026-06-05,C06981,P0003,Laptop,Electronics,3,44080,0,132240.0,Bengaluru,Karnataka,ST003,Debit Card
S000004006,2026-06-05,C33574,P0010,Cricket Bat,Sports,3,380,5,1083.0,Lucknow,Uttar Pradesh,ST010,Cash
S000004007,2026-06-05,C13220,P0004,Men T-Shirt,Fashion,5,3988,0,19940.0,Jaipur,Rajasthan,ST009,Cash
S000004008,2026-06-05,C33592,P0004,Men T-Shirt,Fashion,1,1020,15,867.0,Pune,Maharashtra,ST006,Cash
S000004009,2026-06-05,C01303,P0004,Men T-Shirt,Fashion,1,2943,10,2648.7,Kolkata,West Bengal,ST007,Credit Card
S000004010,2026-06-05,C10085,P0004,Men T-Shirt,Fashion,1,1920,0,1920.0,Jaipur,Rajasthan,ST009,Cash
S000004011,2026-06-05,C45462,P0006,Rice Bag,Grocery,5,396,20,1584.0,Delhi,Delhi,ST001,Net Banking
S000004012,2026-06-05,C14637,P0001,iPhone 16,Electronics,1,37864,10,34077.6,Lucknow,Uttar Pradesh,ST010,Debit Card
S000004013,2026-06-05,C43777,P0010,Cricket Bat,Sports,4,10752,0,43008.0,Delhi,Delhi,ST001,Net Banking
S000004014,2026-06-05,C39807,P0008,Dining Table,Home,5,8478,5,40270.5,Lucknow,Uttar Pradesh,ST010,Cash
S000004015,2026-06-05,C17875,P0006,Rice Bag,Grocery,3,76,5,216.6,Bengaluru,Karnataka,ST003,Net Banking
S000004016,2026-06-05,C23762,P0007,Milk,Grocery,5,26,10,117.0,Lucknow,Uttar Pradesh,ST010,Debit Card
S000004017,2026-06-05,C20826,P0001,iPhone 16,Electronics,3,59498,15,151719.9,Ahmedabad,Gujarat,ST008,Credit Card
S000004018,2026-06-05,C19606,P0009,Office Chair,Home,3,8663,5,24689.55,Delhi,Delhi,ST001,Net Banking
S000004019,2026-06-05,C37555,P0005,Women's Jeans,Fashion,5,4993,0,24965.0,Delhi,Delhi,ST001,Debit Card
S000004020,2026-06-05,C09199,P0007,Milk,Grocery,5,148,10,666.0,Delhi,Delhi,ST001,Credit Card
S000004021,2026-06-05,C09643,P0001,iPhone 16,Electronics,3,79526,20,190862.4,Hyderabad,Telangana,ST004,UPI
S000004022,2026-06-05,C49985,P0003,Laptop,Electronics,3,12301,15,31367.55,Pune,Maharashtra,ST006,Net Banking
S000004023,2026-06-05,C12532,P0005,Women's Jeans,Fashion,2,1289,20,2062.4,Bengaluru,Karnataka,ST003,UPI
S000004024,2026-06-05,C48766,P0008,Dining Table,Home,3,9225,15,23523.75,Ahmedabad,Gujarat,ST008,Cash
S000004025,2026-06-05,C30165,P0006,Rice Bag,Grocery,1,356,10,320.4,Lucknow,Uttar Pradesh,ST010,Debit Card
S000004026,2026-06-05,C04371,P0009,Office Chair,Home,5,3104,5,14744.0,Kolkata,West Bengal,ST007,Debit Card
