sale_id,sale_date,customer_id,product_id,product_name,category,quantity,unit_price,discount_pct,total_amount,city,state,store_id,payment_mode
S000210001,2026-06-22,C21448,P0007,Milk,Grocery,5,153,0,765.0,Hyderabad,Telangana,ST004,Credit Card
S000210002,2026-06-22,C21296,P0004,Men T-Shirt,Fashion,5,1373,20,5492.0,Pune,Maharashtra,ST006,Cash
S000210003,2026-06-22,C01666,P0006,Rice Bag,Grocery,4,211,10,759.6,Lucknow,Uttar Pradesh,ST010,Cash
S000210004,2026-06-22,C28394,P0010,Cricket Bat,Sports,1,484,20,387.2,Ahmedabad,Gujarat,ST008,Credit Card
S000210005,2026-06-22,C38540,P0002,Samsung TV,Electronics,3,60234,0,180702.0,Pune,Maharashtra,ST006,Net Banking
S000210006,2026-06-22,C17817,P0010,Cricket Bat,Sports,3,2337,10,6309.9,Pune,Maharashtra,ST006,Debit Card
S000210007,2026-06-22,C37173,P0006,Rice Bag,Grocery,3,315,5,897.75,Bengaluru,Karnataka,ST003,Cash
S000210008,2026-06-22,C29202,P0004,Men T-Shirt,Fashion,1,1810,15,1538.5,Kolkata,West Bengal,ST007,Debit Card
S000210009,2026-06-22,C08711,P0005,Women's Jeans,Fashion,3,846,5,2411.1,Lucknow,Uttar Pradesh,ST010,UPI
S000210010,2026-06-22,C39902,P0008,Dining Table,Home,1,5605,15,4764.25,Pune,Maharashtra,ST006,Credit Card
S000210011,2026-06-22,C46784,P0003,Laptop,Electronics,3,56226,10,151810.2,Chennai,Tamil Nadu,ST005,Debit Card
S000210012,2026-06-22,C14746,P0001,iPhone 16,Electronics,1,78616,20,62892.8,Jaipur,Rajasthan,ST009,Cash
S000210013,2026-06-22,C05526,P0007,Milk,Grocery,4,103,5,391.4,Chennai,Tamil Nadu,ST005,Credit Card
S000210014,2026-06-22,C02908,P0005,Women's Jeans,Fashion,5,2898,20,11592.0,Bengaluru,Karnataka,ST003,Debit Card
S000210015,2026-06-22,C03701,P0005,Women's Jeans,Fashion,4,1900,5,7220.0,Lucknow,Uttar Pradesh,ST010,UPI
S000210016,2026-06-22,C36846,P0003,Laptop,Electronics,2,10037,10,18066.6,Lucknow,Uttar Pradesh,ST010,Net Banking
S000210017,2026-06-22,C30663,P0002,Samsung TV,Electronics,4,37497,15,127489.8,Delhi,Delhi,ST001,UPI
S000210018,2026-06-22,C24482,P0007,Milk,Grocery,2,284,0,568.0,Pune,Maharashtra,ST006,UPI
S000210019,2026-06-22,C15705,P0006,Rice Bag,Grocery,5,417,0,2085.0,Hyderabad,Telangana,ST004,UPI
S000210020,2026-06-22,C33019,P0008,Dining Table,Home,5,869,10,3910.5,Jaipur,Rajasthan,ST009,UPI
S000210021,2026-06-22,C19589,P0003,Laptop,Electronics,3,78324,0,234972.0,Kolkata,West Bengal,ST007,Cash
S000210022,2026-06-22,C09427,P0003,Laptop,Electronics,3,44420,15,113271.0,Hyderabad,Telangana,ST004,Credit Card
S000210023,2026-06-22,C05830,P0009,Office Chair,Home,3,5251,10,14177.7,Lucknow,Uttar Pradesh,ST010,Cash
S000210024,2026-06-22,C44878,P0003,Laptop,Electronics,4,62530,20,200096.0,Ahmedabad,Gujarat,ST008,Cash
S000210025,2026-06-22,C30409,P0002,Samsung TV,Electronics,3,34182,10,92291.4,Bengaluru,Karnataka,ST003,Debit Card
S000210026,2026-06-22,C25441,P0006,Rice Bag,Grocery,4,500,5,1900.0,Delhi,Delhi,ST001,Net Banking
S000210027,2026-06-22,C20497,P0004,Men T-Shirt,Fashion,3,2756,15,7027.8,Lucknow,Uttar Pradesh,ST010,Cash
S000210028,2026-06-22,C48789,P0001,iPhone 16,Electronics,4,87132,0,348528.0,Pune,Maharashtra,ST006,Credit Card
S000210029,2026-06-22,C02345,P0004,Men T-Shirt,Fashion,5,3272,5,15542.0,Pune,Maharashtra,ST006,Cash
S000210030,2026-06-22,C47545,P0002,Samsung TV,Electronics,4,50118,15,170401.2,Mumbai,Maharashtra,ST002,UPI
S000210031,2026-06-22,C02759,P0003,Laptop,Electronics,2,67096,5,127482.4,Ahmedabad,Gujarat,ST008,Cash
S000210032,2026-06-22,C32863,P0008,Dining Table,Home,3,549,0,1647.0,Pune,Maharashtra,ST006,Debit Card
S000210033,2026-06-22,C18332,P0003,Laptop,Electronics,1,57966,5,55067.7,Hyderabad,Telangana,ST004,Cash
S000210034,2026-06-22,C26107,P0005,Women's Jeans,Fashion,3,4375,0,13125.0,Bengaluru,Karnataka,ST003,UPI
S000210035,2026-06-22,C44025,P0001,iPhone 16,Electronics,1,89660,5,85177.0,Bengaluru,Karnataka,ST003,Debit Card
S000210036,2026-06-22,C18228,P0006,Rice Bag,Grocery,1,305,5,289.75,Pune,Maharashtra,ST006,Cash
S000210037,2026-06-22,C18906,P0002,Samsung TV,Electronics,1,77515,5,73639.25,Chennai,Tamil Nadu,ST005,UPI
S000210038,2026-06-22,C41473,P0003,Laptop,Electronics,3,48030,20,115272.0,Lucknow,Uttar Pradesh,ST010,Net Banking
S000210039,2026-06-22,C33316,P0002,Samsung TV,Electronics,1,19187,5,18227.65,Ahmedabad,Gujarat,ST008,Debit Card
S000210040,2026-06-22,C06254,P0002,Samsung TV,Electronics,2,72166,0,144332.0,Lucknow,Uttar Pradesh,ST010,Credit Card
S000210041,2026-06-22,C48358,P0006,Rice Bag,Grocery,3,166,10,448.2,Pune,Maharashtra,ST006,Cash
S000210042,2026-06-22,C01075,P0002,Samsung TV,Electronics,5,12218,5,58035.5,Jaipur,Rajasthan,ST009,Cash
S000210043,2026-06-22,C11141,P0001,iPhone 16,Electronics,3,84534,15,215561.7,Mumbai,Maharashtra,ST002,Net Banking
S000210044,2026-06-22,C24673,P0006,Rice Bag,Grocery,3,348,10,939.6,Chennai,Tamil Nadu,ST005,Credit Card
S000210045,2026-06-22,C48924,P0005,Women's Jeans,Fashion,1,2890,0,2890.0,Chennai,Tamil Nadu,ST005,Debit Card
S000210046,2026-06-22,C14708,P0009,Office Chair,Home,4,852,15,2896.8,Lucknow,Uttar Pradesh,ST010,Cash
S000210047,2026-06-22,C18498,P0010,Cricket Bat,Sports,3,3507,0,10521.0,Hyderabad,Telangana,ST004,Cash
S000210048,2026-06-22,C36143,P0004,Men T-Shirt,Fashion,4,564,15,1917.6,Delhi,Delhi,ST001,Net Banking
S000210049,2026-06-22,C06472,P0010,Cricket Bat,Sports,5,398,5,1890.5,Delhi,Delhi,ST001,Debit Card
S000210050,2026-06-22,C16068,P0006,Rice Bag,Grocery,1,204,10,183.6,Delhi,Delhi,ST001,Debit Card
