sale_id,sale_date,customer_id,product_id,product_name,category,quantity,unit_price,discount_pct,total_amount,city,state,store_id,payment_mode
S000190001,2026-06-20,C11118,P0005,Women's Jeans,Fashion,2,2908,15,4943.6,Mumbai,Maharashtra,ST002,UPI
S000190002,2026-06-20,C00276,P0006,Rice Bag,Grocery,5,272,15,1156.0,Mumbai,Maharashtra,ST002,Cash
S000190003,2026-06-20,C09348,P0010,Cricket Bat,Sports,3,3029,20,7269.6,Pune,Maharashtra,ST006,Credit Card
S000190004,2026-06-20,C21439,P0004,Men T-Shirt,Fashion,4,958,10,3448.8,Lucknow,Uttar Pradesh,ST010,UPI
S000190005,2026-06-20,C08667,P0007,Milk,Grocery,1,39,15,33.15,Bengaluru,Karnataka,ST003,Cash
S000190006,2026-06-20,C02347,P0010,Cricket Bat,Sports,3,11130,5,31720.5,Delhi,Delhi,ST001,Credit Card
S000190007,2026-06-20,C37628,P0010,Cricket Bat,Sports,2,2938,0,5876.0,Chennai,Tamil Nadu,ST005,UPI
S000190008,2026-06-20,C49892,P0001,iPhone 16,Electronics,1,42455,20,33964.0,Delhi,Delhi,ST001,Debit Card
S000190009,2026-06-20,C45152,P0007,Milk,Grocery,1,326,10,293.4,Hyderabad,Telangana,ST004,Credit Card
S000190010,2026-06-20,C00514,P0006,Rice Bag,Grocery,1,253,10,227.7,Hyderabad,Telangana,ST004,Credit Card
S000190011,2026-06-20,C02538,P0002,Samsung TV,Electronics,1,87163,10,78446.7,Mumbai,Maharashtra,ST002,UPI
S000190012,2026-06-20,C12615,P0008,Dining Table,Home,3,9105,20,21852.0,Hyderabad,Telangana,ST004,Credit Card
S000190013,2026-06-20,C17507,P0009,Office Chair,Home,1,975,20,780.0,Ahmedabad,Gujarat,ST008,UPI
S000190014,2026-06-20,C40772,P0005,Women's Jeans,Fashion,5,3950,15,16787.5,Bengaluru,Karnataka,ST003,Credit Card
S000190015,2026-06-20,C30913,P0001,iPhone 16,Electronics,4,60217,15,204737.8,Delhi,Delhi,ST001,Net Banking
S000190016,2026-06-20,C49380,P0006,Rice Bag,Grocery,3,86,5,245.1,Bengaluru,Karnataka,ST003,UPI
S000190017,2026-06-20,C45696,P0006,Rice Bag,Grocery,2,118,5,224.2,Ahmedabad,Gujarat,ST008,Cash
S000190018,2026-06-20,C23702,P0008,Dining Table,Home,4,9519,15,32364.6,Bengaluru,Karnataka,ST003,Cash
S000190019,2026-06-20,C42017,P0003,Laptop,Electronics,1,45396,10,40856.4,Mumbai,Maharashtra,ST002,Net Banking
S000190020,2026-06-20,C47016,P0010,Cricket Bat,Sports,3,892,10,2408.4,Chennai,Tamil Nadu,ST005,Credit Card
S000190021,2026-06-20,C34543,P0007,Milk,Grocery,2,499,10,898.2,Mumbai,Maharashtra,ST002,Net Banking
