sale_id,sale_date,customer_id,product_id,product_name,category,quantity,unit_price,discount_pct,total_amount,city,state,store_id,payment_mode
S000180001,2026-06-19,C23920,P0010,Cricket Bat,Sports,5,3312,15,14076.0,Jaipur,Rajasthan,ST009,Credit Card
S000180002,2026-06-19,C04730,P0004,Men T-Shirt,Fashion,5,2862,20,11448.0,Pune,Maharashtra,ST006,Net Banking
S000180003,2026-06-19,C33305,P0005,Women's Jeans,Fashion,3,3639,10,9825.3,Ahmedabad,Gujarat,ST008,Debit Card
S000180004,2026-06-19,C12327,P0008,Dining Table,Home,3,4054,10,10945.8,Ahmedabad,Gujarat,ST008,Cash
S000180005,2026-06-19,C40779,P0010,Cricket Bat,Sports,4,5634,0,22536.0,Hyderabad,Telangana,ST004,Debit Card
S000180006,2026-06-19,C20653,P0007,Milk,Grocery,4,449,10,1616.4,Bengaluru,Karnataka,ST003,Cash
S000180007,2026-06-19,C06957,P0009,Office Chair,Home,1,639,15,543.15,Delhi,Delhi,ST001,Debit Card
S000180008,2026-06-19,C36457,P0005,Women's Jeans,Fashion,1,1157,5,1099.15,Mumbai,Maharashtra,ST002,Cash
S000180009,2026-06-19,C30796,P0010,Cricket Bat,Sports,2,13688,15,23269.6,Bengaluru,Karnataka,ST003,Cash
S000180010,2026-06-19,C44462,P0001,iPhone 16,Electronics,5,10748,20,42992.0,Mumbai,Maharashtra,ST002,Cash
S000180011,2026-06-19,C30982,P0005,Women's Jeans,Fashion,1,530,5,503.5,Delhi,Delhi,ST001,Net Banking
S000180012,2026-06-19,C30530,P0001,iPhone 16,Electronics,2,86956,0,173912.0,Mumbai,Maharashtra,ST002,Net Banking
S000180013,2026-06-19,C46513,P0002,Samsung TV,Electronics,5,70496,0,352480.0,Kolkata,West Bengal,ST007,Debit Card
S000180014,2026-06-19,C46346,P0004,Men T-Shirt,Fashion,2,2403,15,4085.1,Mumbai,Maharashtra,ST002,Debit Card
S000180015,2026-06-19,C02445,P0005,Women's Jeans,Fashion,4,742,5,2819.6,Ahmedabad,Gujarat,ST008,Credit Card
S000180016,2026-06-19,C45097,P0010,Cricket Bat,Sports,2,3414,20,5462.4,Delhi,Delhi,ST001,Net Banking
S000180017,2026-06-19,C05055,P0005,Women's Jeans,Fashion,4,659,15,2240.6,Kolkata,West Bengal,ST007,Cash
S000180018,2026-06-19,C37179,P0008,Dining Table,Home,5,7132,0,35660.0,Pune,Maharashtra,ST006,Debit Card
S000180019,2026-06-19,C47028,P0007,Milk,Grocery,2,348,15,591.6,Kolkata,West Bengal,ST007,Credit Card
S000180020,2026-06-19,C15118,P0009,Office Chair,Home,5,1374,0,6870.0,Ahmedabad,Gujarat,ST008,UPI
S000180021,2026-06-19,C18015,P0004,Men T-Shirt,Fashion,4,1572,10,5659.2,Jaipur,Rajasthan,ST009,Credit Card
S000180022,2026-06-19,C10141,P0007,Milk,Grocery,2,310,20,496.0,Lucknow,Uttar Pradesh,ST010,Net Banking
S000180023,2026-06-19,C12055,P0010,Cricket Bat,Sports,3,4252,0,12756.0,Kolkata,West Bengal,ST007,UPI
S000180024,2026-06-19,C35736,P0008,Dining Table,Home,3,8278,15,21108.9,Kolkata,West Bengal,ST007,UPI
S000180025,2026-06-19,C41921,P0009,Office Chair,Home,4,7793,5,29613.4,Delhi,Delhi,ST001,UPI
S000180026,2026-06-19,C27604,P0008,Dining Table,Home,5,6183,10,27823.5,Bengaluru,Karnataka,ST003,Credit Card
S000180027,2026-06-19,C40800,P0001,iPhone 16,Electronics,2,32564,15,55358.8,Delhi,Delhi,ST001,Net Banking
S000180028,2026-06-19,C20589,P0005,Women's Jeans,Fashion,4,2817,10,10141.2,Hyderabad,Telangana,ST004,Credit Card
S000180029,2026-06-19,C38533,P0006,Rice Bag,Grocery,4,176,15,598.4,Delhi,Delhi,ST001,Net Banking
S000180030,2026-06-19,C47139,P0005,Women's Jeans,Fashion,5,1351,15,5741.75,Kolkata,West Bengal,ST007,Debit Card
S000180031,2026-06-19,C41395,P0001,iPhone 16,Electronics,3,28279,15,72111.45,Pune,Maharashtra,ST006,UPI
S000180032,2026-06-19,C45146,P0009,Office Chair,Home,3,6367,0,19101.0,Hyderabad,Telangana,ST004,UPI
S000180033,2026-06-19,C45282,P0007,Milk,Grocery,5,94,20,376.0,Hyderabad,Telangana,ST004,UPI
