sale_id,sale_date,customer_id,product_id,product_name,category,quantity,unit_price,discount_pct,total_amount,city,state,store_id,payment_mode
S000150001,2026-06-16,C23653,P0004,Men T-Shirt,Fashion,4,1863,0,7452.0,Pune,Maharashtra,ST006,Debit Card
S000150002,2026-06-16,C42201,P0008,Dining Table,Home,2,9956,15,16925.2,Jaipur,Rajasthan,ST009,Debit Card
S000150003,2026-06-16,C26204,P0007,Milk,Grocery,2,130,0,260.0,Mumbai,Maharashtra,ST002,Debit Card
S000150004,2026-06-16,C39542,P0004,Men T-Shirt,Fashion,1,1317,0,1317.0,Ahmedabad,Gujarat,ST008,Debit Card
S000150005,2026-06-16,C32313,P0002,Samsung TV,Electronics,2,30736,10,55324.8,Lucknow,Uttar Pradesh,ST010,Debit Card
S000150006,2026-06-16,C34713,P0009,Office Chair,Home,5,4424,15,18802.0,Mumbai,Maharashtra,ST002,UPI
S000150007,2026-06-16,C34921,P0002,Samsung TV,Electronics,2,23223,10,41801.4,Delhi,Delhi,ST001,Net Banking
S000150008,2026-06-16,C09531,P0006,Rice Bag,Grocery,4,460,15,1564.0,Jaipur,Rajasthan,ST009,UPI
S000150009,2026-06-16,C26421,P0007,Milk,Grocery,4,355,5,1349.0,Delhi,Delhi,ST001,Net Banking
S000150010,2026-06-16,C06422,P0002,Samsung TV,Electronics,1,14335,10,12901.5,Jaipur,Rajasthan,ST009,Credit Card
S000150011,2026-06-16,C35461,P0001,iPhone 16,Electronics,5,66456,0,332280.0,Mumbai,Maharashtra,ST002,Debit Card
S000150012,2026-06-16,C43505,P0010,Cricket Bat,Sports,2,1211,15,2058.7,Lucknow,Uttar Pradesh,ST010,Credit Card
S000150013,2026-06-16,C34629,P0001,iPhone 16,Electronics,5,31612,20,126448.0,Kolkata,West Bengal,ST007,Credit Card
S000150014,2026-06-16,C46001,P0004,Men T-Shirt,Fashion,2,2192,20,3507.2,Bengaluru,Karnataka,ST003,Net Banking
S000150015,2026-06-16,C25479,P0002,Samsung TV,Electronics,3,19714,10,53227.8,Mumbai,Maharashtra,ST002,Credit Card
S000150016,2026-06-16,C38250,P0005,Women's Jeans,Fashion,2,1312,5,2492.8,Ahmedabad,Gujarat,ST008,Credit Card
S000150017,2026-06-16,C08313,P0003,Laptop,Electronics,2,19049,15,32383.3,Hyderabad,Telangana,ST004,Cash
S000150018,2026-06-16,C30717,P0007,Milk,Grocery,2,225,10,405.0,Kolkata,West Bengal,ST007,Net Banking
S000150019,2026-06-16,C26953,P0003,Laptop,Electronics,1,56727,20,45381.6,Ahmedabad,Gujarat,ST008,Net Banking
S000150020,2026-06-16,C10342,P0005,Women's Jeans,Fashion,1,4322,0,4322.0,Jaipur,Rajasthan,ST009,Cash
S000150021,2026-06-16,C07671,P0003,Laptop,Electronics,5,67180,20,268720.0,Kolkata,West Bengal,ST007,Credit Card
S000150022,2026-06-16,C21328,P0005,Women's Jeans,Fashion,3,1229,5,3502.65,Lucknow,Uttar Pradesh,ST010,Net Banking
S000150023,2026-06-16,C04220,P0003,Laptop,Electronics,4,75321,5,286219.8,Delhi,Delhi,ST001,Debit Card
S000150024,2026-06-16,C35876,P0009,Office Chair,Home,1,8274,15,7032.9,Chennai,Tamil Nadu,ST005,UPI
S000150025,2026-06-16,C27423,P0005,Women's Jeans,Fashion,5,3340,0,16700.0,Chennai,Tamil Nadu,ST005,Debit Card
S000150026,2026-06-16,C46379,P0004,Men T-Shirt,Fashion,3,3244,0,9732.0,Chennai,Tamil Nadu,ST005,Cash
S000150027,2026-06-16,C02930,P0006,Rice Bag,Grocery,2,55,10,99.0,Hyderabad,Telangana,ST004,Credit Card
S000150028,2026-06-16,C29617,P0005,Women's Jeans,Fashion,5,4699,15,19970.75,Hyderabad,Telangana,ST004,Debit Card
S000150029,2026-06-16,C35788,P0008,Dining Table,Home,3,3166,20,7598.4,Mumbai,Maharashtra,ST002,Net Banking
S000150030,2026-06-16,C08294,P0003,Laptop,Electronics,1,13500,5,12825.0,Delhi,Delhi,ST001,UPI
S000150031,2026-06-16,C42715,P0004,Men T-Shirt,Fashion,3,3853,15,9825.15,Ahmedabad,Gujarat,ST008,UPI
S000150032,2026-06-16,C28065,P0007,Milk,Grocery,3,257,20,616.8,Bengaluru,Karnataka,ST003,UPI
S000150033,2026-06-16,C42530,P0010,Cricket Bat,Sports,3,12616,5,35955.6,Jaipur,Rajasthan,ST009,UPI
S000150034,2026-06-16,C23924,P0006,Rice Bag,Grocery,5,72,15,306.0,Ahmedabad,Gujarat,ST008,Debit Card
S000150035,2026-06-16,C05123,P0009,Office Chair,Home,3,7809,0,23427.0,Chennai,Tamil Nadu,ST005,Cash
