sale_id,sale_date,customer_id,product_id,product_name,category,quantity,unit_price,discount_pct,total_amount,city,state,store_id,payment_mode
S000090001,2026-06-10,C08926,P0001,iPhone 16,Electronics,3,11369,10,30696.3,Chennai,Tamil Nadu,ST005,UPI
S000090002,2026-06-10,C17546,P0001,iPhone 16,Electronics,4,54300,0,217200.0,Mumbai,Maharashtra,ST002,Net Banking
S000090003,2026-06-10,C48837,P0002,Samsung TV,Electronics,2,48141,15,81839.7,Mumbai,Maharashtra,ST002,Cash
S000090004,2026-06-10,C32198,P0003,Laptop,Electronics,1,67290,15,57196.5,Bengaluru,Karnataka,ST003,Credit Card
S000090005,2026-06-10,C32093,P0008,Dining Table,Home,5,6883,5,32694.25,Jaipur,Rajasthan,ST009,Net Banking
S000090006,2026-06-10,C00571,P0009,Office Chair,Home,4,8930,5,33934.0,Kolkata,West Bengal,ST007,UPI
S000090007,2026-06-10,C21877,P0010,Cricket Bat,Sports,4,14727,15,50071.8,Mumbai,Maharashtra,ST002,UPI
S000090008,2026-06-10,C45092,P0005,Women's Jeans,Fashion,2,1235,10,2223.0,Bengaluru,Karnataka,ST003,UPI
S000090009,2026-06-10,C15144,P0003,Laptop,Electronics,2,40459,20,64734.4,Jaipur,Rajasthan,ST009,Cash
S000090010,2026-06-10,C01922,P0009,Office Chair,Home,1,3594,10,3234.6,Bengaluru,Karnataka,ST003,Debit Card
S000090011,2026-06-10,C11292,P0006,Rice Bag,Grocery,1,325,5,308.75,Pune,Maharashtra,ST006,Cash
S000090012,2026-06-10,C49230,P0003,Laptop,Electronics,3,55386,5,157850.1,Kolkata,West Bengal,ST007,Cash
S000090013,2026-06-10,C36854,P0005,Women's Jeans,Fashion,5,3088,15,13124.0,Mumbai,Maharashtra,ST002,Debit Card
S000090014,2026-06-10,C22719,P0009,Office Chair,Home,4,3866,0,15464.0,Mumbai,Maharashtra,ST002,Credit Card
S000090015,2026-06-10,C06461,P0010,Cricket Bat,Sports,2,1652,20,2643.2,Hyderabad,Telangana,ST004,Credit Card
S000090016,2026-06-10,C28929,P0010,Cricket Bat,Sports,4,1255,0,5020.0,Bengaluru,Karnataka,ST003,Credit Card
S000090017,2026-06-10,C18298,P0008,Dining Table,Home,4,4532,15,15408.8,Pune,Maharashtra,ST006,UPI
S000090018,2026-06-10,C13958,P0005,Women's Jeans,Fashion,3,4817,15,12283.35,Pune,Maharashtra,ST006,Cash
S000090019,2026-06-10,C30824,P0003,Laptop,Electronics,4,22396,5,85104.8,Chennai,Tamil Nadu,ST005,Debit Card
S000090020,2026-06-10,C16894,P0009,Office Chair,Home,5,597,5,2835.75,Chennai,Tamil Nadu,ST005,UPI
S000090021,2026-06-10,C44066,P0002,Samsung TV,Electronics,1,43510,10,39159.0,Bengaluru,Karnataka,ST003,Net Banking
S000090022,2026-06-10,C43233,P0006,Rice Bag,Grocery,2,211,0,422.0,Mumbai,Maharashtra,ST002,Credit Card
S000090023,2026-06-10,C12125,P0010,Cricket Bat,Sports,3,5878,0,17634.0,Bengaluru,Karnataka,ST003,UPI
S000090024,2026-06-10,C11733,P0004,Men T-Shirt,Fashion,2,4927,20,7883.2,Pune,Maharashtra,ST006,Cash
S000090025,2026-06-10,C00860,P0002,Samsung TV,Electronics,5,21428,20,85712.0,Mumbai,Maharashtra,ST002,Net Banking
S000090026,2026-06-10,C45863,P0006,Rice Bag,Grocery,3,237,0,711.0,Chennai,Tamil Nadu,ST005,UPI
S000090027,2026-06-10,C36394,P0007,Milk,Grocery,1,480,20,384.0,Lucknow,Uttar Pradesh,ST010,Net Banking
S000090028,2026-06-10,C28755,P0001,iPhone 16,Electronics,1,36157,10,32541.3,Lucknow,Uttar Pradesh,ST010,Credit Card
S000090029,2026-06-10,C33253,P0002,Samsung TV,Electronics,3,44273,15,112896.15,Mumbai,Maharashtra,ST002,Debit Card
S000090030,2026-06-10,C41591,P0001,iPhone 16,Electronics,4,89254,15,303463.6,Mumbai,Maharashtra,ST002,Cash
S000090031,2026-06-10,C20066,P0009,Office Chair,Home,2,10000,20,16000.0,Jaipur,Rajasthan,ST009,Net Banking
S000090032,2026-06-10,C06544,P0005,Women's Jeans,Fashion,2,3579,15,6084.3,Mumbai,Maharashtra,ST002,Cash
