sale_id,sale_date,customer_id,product_id,product_name,category,quantity,unit_price,discount_pct,total_amount,city,state,store_id,payment_mode
S000130001,2026-06-14,C04621,P0007,Milk,Grocery,3,34,20,81.6,Chennai,Tamil Nadu,ST005,Debit Card
S000130002,2026-06-14,C13006,P0005,Women's Jeans,Fashion,4,3522,20,11270.4,Lucknow,Uttar Pradesh,ST010,UPI
S000130003,2026-06-14,C34298,P0007,Milk,Grocery,5,40,10,180.0,Pune,Maharashtra,ST006,Net Banking
S000130004,2026-06-14,C40876,P0005,Women's Jeans,Fashion,2,2560,5,4864.0,Bengaluru,Karnataka,ST003,Credit Card
S000130005,2026-06-14,C23165,P0002,Samsung TV,Electronics,5,68404,10,307818.0,Mumbai,Maharashtra,ST002,Net Banking
S000130006,2026-06-14,C02540,P0006,Rice Bag,Grocery,2,354,5,672.6,Chennai,Tamil Nadu,ST005,Cash
S000130007,2026-06-14,C09587,P0001,iPhone 16,Electronics,4,59144,20,189260.8,Lucknow,Uttar Pradesh,ST010,Cash
S000130008,2026-06-14,C01356,P0004,Men T-Shirt,Fashion,3,2242,10,6053.4,Pune,Maharashtra,ST006,UPI
S000130009,2026-06-14,C04535,P0001,iPhone 16,Electronics,3,81436,0,244308.0,Mumbai,Maharashtra,ST002,Debit Card
S000130010,2026-06-14,C32404,P0003,Laptop,Electronics,2,31496,5,59842.4,Ahmedabad,Gujarat,ST008,Credit Card
S000130011,2026-06-14,C41720,P0009,Office Chair,Home,4,6798,15,23113.2,Mumbai,Maharashtra,ST002,Debit Card
S000130012,2026-06-14,C41218,P0005,Women's Jeans,Fashion,2,2765,15,4700.5,Pune,Maharashtra,ST006,Credit Card
S000130013,2026-06-14,C08745,P0010,Cricket Bat,Sports,4,9946,20,31827.2,Kolkata,West Bengal,ST007,Net Banking
S000130014,2026-06-14,C34116,P0009,Office Chair,Home,3,8204,20,19689.6,Delhi,Delhi,ST001,Net Banking
S000130015,2026-06-14,C43590,P0001,iPhone 16,Electronics,3,46414,15,118355.7,Hyderabad,Telangana,ST004,Debit Card
S000130016,2026-06-14,C19554,P0010,Cricket Bat,Sports,3,10801,15,27542.55,Mumbai,Maharashtra,ST002,Cash
S000130017,2026-06-14,C18443,P0007,Milk,Grocery,1,156,20,124.8,Kolkata,West Bengal,ST007,Cash
S000130018,2026-06-14,C27716,P0007,Milk,Grocery,4,218,15,741.2,Bengaluru,Karnataka,ST003,Credit Card
S000130019,2026-06-14,C29048,P0009,Office Chair,Home,1,6543,0,6543.0,Kolkata,West Bengal,ST007,Cash
S000130020,2026-06-14,C32423,P0004,Men T-Shirt,Fashion,4,4973,15,16908.2,Hyderabad,Telangana,ST004,Debit Card
S000130021,2026-06-14,C39815,P0004,Men T-Shirt,Fashion,1,1178,5,1119.1,Kolkata,West Bengal,ST007,Cash
S000130022,2026-06-14,C14215,P0008,Dining Table,Home,3,8464,20,20313.6,Delhi,Delhi,ST001,Credit Card
S000130023,2026-06-14,C35183,P0003,Laptop,Electronics,5,30386,15,129140.5,Hyderabad,Telangana,ST004,UPI
S000130024,2026-06-14,C07654,P0010,Cricket Bat,Sports,5,1042,15,4428.5,Mumbai,Maharashtra,ST002,Credit Card
S000130025,2026-06-14,C01298,P0008,Dining Table,Home,3,837,5,2385.45,Mumbai,Maharashtra,ST002,Cash
S000130026,2026-06-14,C37406,P0010,Cricket Bat,Sports,5,6195,20,24780.0,Pune,Maharashtra,ST006,UPI
S000130027,2026-06-14,C39176,P0001,iPhone 16,Electronics,1,86577,15,73590.45,Ahmedabad,Gujarat,ST008,UPI
S000130028,2026-06-14,C45034,P0001,iPhone 16,Electronics,2,38057,5,72308.3,Mumbai,Maharashtra,ST002,Cash
S000130029,2026-06-14,C46165,P0001,iPhone 16,Electronics,2,22024,0,44048.0,Jaipur,Rajasthan,ST009,Net Banking
S000130030,2026-06-14,C41561,P0009,Office Chair,Home,2,6184,15,10512.8,Bengaluru,Karnataka,ST003,Net Banking
S000130031,2026-06-14,C07561,P0006,Rice Bag,Grocery,1,172,5,163.4,Delhi,Delhi,ST001,Cash
S000130032,2026-06-14,C07762,P0009,Office Chair,Home,2,3851,0,7702.0,Lucknow,Uttar Pradesh,ST010,Credit Card
S000130033,2026-06-14,C09171,P0005,Women's Jeans,Fashion,2,3698,10,6656.4,Jaipur,Rajasthan,ST009,UPI
S000130034,2026-06-14,C47040,P0003,Laptop,Electronics,2,40364,20,64582.4,Lucknow,Uttar Pradesh,ST010,UPI
S000130035,2026-06-14,C43887,P0002,Samsung TV,Electronics,2,88949,0,177898.0,Pune,Maharashtra,ST006,Cash
S000130036,2026-06-14,C12687,P0002,Samsung TV,Electronics,3,56369,10,152196.3,Lucknow,Uttar Pradesh,ST010,UPI
S000130037,2026-06-14,C22775,P0002,Samsung TV,Electronics,2,87915,0,175830.0,Jaipur,Rajasthan,ST009,Credit Card
S000130038,2026-06-14,C40869,P0009,Office Chair,Home,2,9475,20,15160.0,Mumbai,Maharashtra,ST002,Credit Card
S000130039,2026-06-14,C05219,P0008,Dining Table,Home,1,1795,0,1795.0,Hyderabad,Telangana,ST004,Debit Card
S000130040,2026-06-14,C05212,P0003,Laptop,Electronics,2,38701,20,61921.6,Hyderabad,Telangana,ST004,Credit Card
S000130041,2026-06-14,C01300,P0003,Laptop,Electronics,5,64740,10,291330.0,Jaipur,Rajasthan,ST009,Net Banking
S000130042,2026-06-14,C33438,P0007,Milk,Grocery,5,465,20,1860.0,Jaipur,Rajasthan,ST009,Credit Card
S000130043,2026-06-14,C43310,P0008,Dining Table,Home,3,5490,15,13999.5,Chennai,Tamil Nadu,ST005,Net Banking
S000130044,2026-06-14,C45467,P0005,Women's Jeans,Fashion,3,3510,20,8424.0,Bengaluru,Karnataka,ST003,Debit Card
S000130045,2026-06-14,C18348,P0002,Samsung TV,Electronics,3,69209,20,166101.6,Hyderabad,Telangana,ST004,UPI
S000130046,2026-06-14,C36000,P0007,Milk,Grocery,3,312,15,795.6,Kolkata,West Bengal,ST007,Debit Card
S000130047,2026-06-14,C29125,P0001,iPhone 16,Electronics,1,84317,0,84317.0,Mumbai,Maharashtra,ST002,Net Banking
S000130048,2026-06-14,C45883,P0009,Office Chair,Home,5,8695,10,39127.5,Ahmedabad,Gujarat,ST008,Debit Card
S000130049,2026-06-14,C37744,P0003,Laptop,Electronics,4,87765,20,280848.0,Chennai,Tamil Nadu,ST005,Debit Card
S000130050,2026-06-14,C48455,P0006,Rice Bag,Grocery,5,103,15,437.75,Mumbai,Maharashtra,ST002,Credit Card
S000130051,2026-06-14,C22661,P0003,Laptop,Electronics,3,13725,0,41175.0,Hyderabad,Telangana,ST004,Debit Card
S000130052,2026-06-14,C23866,P0005,Women's Jeans,Fashion,3,3142,20,7540.8,Mumbai,Maharashtra,ST002,Credit Card
S000130053,2026-06-14,C12512,P0001,iPhone 16,Electronics,1,86810,10,78129.0,Lucknow,Uttar Pradesh,ST010,UPI
S000130054,2026-06-14,C43172,P0005,Women's Jeans,Fashion,3,2333,5,6649.05,Pune,Maharashtra,ST006,UPI
S000130055,2026-06-14,C39036,P0001,iPhone 16,Electronics,2,52357,15,89006.9,Delhi,Delhi,ST001,Net Banking
S000130056,2026-06-14,C26854,P0009,Office Chair,Home,4,2504,10,9014.4,Bengaluru,Karnataka,ST003,Cash
S000130057,2026-06-14,C00722,P0009,Office Chair,Home,4,1527,10,5497.2,Pune,Maharashtra,ST006,UPI
S000130058,2026-06-14,C06012,P0010,Cricket Bat,Sports,1,9386,5,8916.7,Hyderabad,Telangana,ST004,Credit Card
S000130059,2026-06-14,C46628,P0004,Men T-Shirt,Fashion,5,4926,5,23398.5,Mumbai,Maharashtra,ST002,Credit Card
S000130060,2026-06-14,C49518,P0002,Samsung TV,Electronics,1,69067,20,55253.6,Chennai,Tamil Nadu,ST005,Credit Card
S000130061,2026-06-14,C18004,P0002,Samsung TV,Electronics,2,70193,10,126347.4,Mumbai,Maharashtra,ST002,UPI
S000130062,2026-06-14,C29798,P0007,Milk,Grocery,3,340,10,918.0,Hyderabad,Telangana,ST004,Cash
S000130063,2026-06-14,C15208,P0008,Dining Table,Home,1,4909,5,4663.55,Ahmedabad,Gujarat,ST008,UPI
S000130064,2026-06-14,C46669,P0009,Office Chair,Home,4,4852,5,18437.6,Chennai,Tamil Nadu,ST005,Debit Card
S000130065,2026-06-14,C22457,P0002,Samsung TV,Electronics,5,88084,5,418399.0,Delhi,Delhi,ST001,Credit Card
S000130066,2026-06-14,C08626,P0002,Samsung TV,Electronics,5,53689,15,228178.25,Jaipur,Rajasthan,ST009,Net Banking
S000130067,2026-06-14,C01332,P0010,Cricket Bat,Sports,5,7008,5,33288.0,Hyderabad,Telangana,ST004,Credit Card
S000130068,2026-06-14,C12135,P0008,Dining Table,Home,3,6541,0,19623.0,Chennai,Tamil Nadu,ST005,Cash
S000130069,2026-06-14,C02461,P0010,Cricket Bat,Sports,3,8841,15,22544.55,Bengaluru,Karnataka,ST003,Cash
S000130070,2026-06-14,C45664,P0005,Women's Jeans,Fashion,5,2137,5,10150.75,Chennai,Tamil Nadu,ST005,Net Banking
S000130071,2026-06-14,C37600,P0003,Laptop,Electronics,3,56177,10,151677.9,Lucknow,Uttar Pradesh,ST010,Debit Card
S000130072,2026-06-14,C30315,P0005,Women's Jeans,Fashion,3,4871,15,12421.05,Kolkata,West Bengal,ST007,Credit Card
S000130073,2026-06-14,C08746,P0010,Cricket Bat,Sports,2,7279,5,13830.1,Hyderabad,Telangana,ST004,Cash
S000130074,2026-06-14,C49286,P0010,Cricket Bat,Sports,5,4286,15,18215.5,Ahmedabad,Gujarat,ST008,Credit Card
S000130075,2026-06-14,C06714,P0010,Cricket Bat,Sports,1,14352,10,12916.8,Lucknow,Uttar Pradesh,ST010,Debit Card
S000130076,2026-06-14,C24239,P0001,iPhone 16,Electronics,1,52718,15,44810.3,Pune,Maharashtra,ST006,Net Banking
S000130077,2026-06-14,C41458,P0009,Office Chair,Home,3,7927,0,23781.0,Chennai,Tamil Nadu,ST005,Net Banking
S000130078,2026-06-14,C45307,P0001,iPhone 16,Electronics,1,16375,5,15556.25,Mumbai,Maharashtra,ST002,Net Banking
S000130079,2026-06-14,C19725,P0010,Cricket Bat,Sports,5,2581,15,10969.25,Pune,Maharashtra,ST006,Cash
S000130080,2026-06-14,C38708,P0004,Men T-Shirt,Fashion,1,4983,20,3986.4,Bengaluru,Karnataka,ST003,Net Banking
S000130081,2026-06-14,C35166,P0004,Men T-Shirt,Fashion,1,4214,5,4003.3,Pune,Maharashtra,ST006,Cash
S000130082,2026-06-14,C15084,P0003,Laptop,Electronics,3,19981,10,53948.7,Pune,Maharashtra,ST006,UPI
S000130083,2026-06-14,C39045,P0003,Laptop,Electronics,2,39306,10,70750.8,Ahmedabad,Gujarat,ST008,Debit Card
S000130084,2026-06-14,C00515,P0009,Office Chair,Home,1,8943,15,7601.55,Bengaluru,Karnataka,ST003,Debit Card
S000130085,2026-06-14,C13094,P0009,Office Chair,Home,4,4597,15,15629.8,Lucknow,Uttar Pradesh,ST010,UPI
S000130086,2026-06-14,C49044,P0010,Cricket Bat,Sports,3,4082,0,12246.0,Bengaluru,Karnataka,ST003,Debit Card
S000130087,2026-06-14,C42460,P0010,Cricket Bat,Sports,1,3815,0,3815.0,Chennai,Tamil Nadu,ST005,Credit Card
S000130088,2026-06-14,C15107,P0001,iPhone 16,Electronics,4,60744,10,218678.4,Ahmedabad,Gujarat,ST008,Credit Card
