sale_id,sale_date,customer_id,product_id,product_name,category,quantity,unit_price,discount_pct,total_amount,city,state,store_id,payment_mode
S000290001,2026-06-30,C31418,P0001,iPhone 16,Electronics,5,76784,5,364724.0,Bengaluru,Karnataka,ST003,Debit Card
S000290002,2026-06-30,C28788,P0010,Cricket Bat,Sports,1,413,15,351.05,Lucknow,Uttar Pradesh,ST010,Credit Card
S000290003,2026-06-30,C42815,P0008,Dining Table,Home,1,8835,20,7068.0,Lucknow,Uttar Pradesh,ST010,Cash
S000290004,2026-06-30,C25039,P0008,Dining Table,Home,1,4593,5,4363.35,Chennai,Tamil Nadu,ST005,Debit Card
S000290005,2026-06-30,C02053,P0007,Milk,Grocery,2,30,5,57.0,Chennai,Tamil Nadu,ST005,Credit Card
S000290006,2026-06-30,C44014,P0003,Laptop,Electronics,4,52444,5,199287.2,Chennai,Tamil Nadu,ST005,UPI
S000290007,2026-06-30,C29795,P0001,iPhone 16,Electronics,1,70413,20,56330.4,Pune,Maharashtra,ST006,Cash
S000290008,2026-06-30,C40906,P0006,Rice Bag,Grocery,3,418,10,1128.6,Jaipur,Rajasthan,ST009,Net Banking
S000290009,2026-06-30,C28808,P0002,Samsung TV,Electronics,5,87607,0,438035.0,Kolkata,West Bengal,ST007,UPI
S000290010,2026-06-30,C21505,P0008,Dining Table,Home,4,901,0,3604.0,Lucknow,Uttar Pradesh,ST010,Credit Card
S000290011,2026-06-30,C31291,P0001,iPhone 16,Electronics,5,57253,0,286265.0,Bengaluru,Karnataka,ST003,Cash
S000290012,2026-06-30,C42621,P0005,Women's Jeans,Fashion,4,3656,10,13161.6,Lucknow,Uttar Pradesh,ST010,Debit Card
S000290013,2026-06-30,C42253,P0009,Office Chair,Home,4,2869,20,9180.8,Delhi,Delhi,ST001,Net Banking
S000290014,2026-06-30,C39120,P0004,Men T-Shirt,Fashion,3,1866,5,5318.1,Delhi,Delhi,ST001,Net Banking
S000290015,2026-06-30,C21905,P0002,Samsung TV,Electronics,1,20261,5,19247.95,Chennai,Tamil Nadu,ST005,Credit Card
S000290016,2026-06-30,C20915,P0003,Laptop,Electronics,5,40626,20,162504.0,Jaipur,Rajasthan,ST009,UPI
S000290017,2026-06-30,C45256,P0010,Cricket Bat,Sports,5,3522,5,16729.5,Bengaluru,Karnataka,ST003,UPI
S000290018,2026-06-30,C38917,P0008,Dining Table,Home,3,5014,0,15042.0,Ahmedabad,Gujarat,ST008,Credit Card
S000290019,2026-06-30,C08090,P0002,Samsung TV,Electronics,5,31893,20,127572.0,Bengaluru,Karnataka,ST003,Credit Card
S000290020,2026-06-30,C11648,P0002,Samsung TV,Electronics,2,46106,15,78380.2,Mumbai,Maharashtra,ST002,Credit Card
S000290021,2026-06-30,C02975,P0005,Women's Jeans,Fashion,1,1958,0,1958.0,Kolkata,West Bengal,ST007,Debit Card
S000290022,2026-06-30,C36102,P0005,Women's Jeans,Fashion,5,877,15,3727.25,Mumbai,Maharashtra,ST002,Net Banking
S000290023,2026-06-30,C25627,P0004,Men T-Shirt,Fashion,5,4399,5,20895.25,Ahmedabad,Gujarat,ST008,Cash
S000290024,2026-06-30,C43301,P0002,Samsung TV,Electronics,2,53632,15,91174.4,Hyderabad,Telangana,ST004,Credit Card
S000290025,2026-06-30,C31940,P0004,Men T-Shirt,Fashion,2,1821,15,3095.7,Kolkata,West Bengal,ST007,Debit Card
S000290026,2026-06-30,C47084,P0004,Men T-Shirt,Fashion,5,1605,10,7222.5,Mumbai,Maharashtra,ST002,Net Banking
S000290027,2026-06-30,C44779,P0003,Laptop,Electronics,2,88772,20,142035.2,Delhi,Delhi,ST001,Cash
S000290028,2026-06-30,C39303,P0003,Laptop,Electronics,2,46653,20,74644.8,Bengaluru,Karnataka,ST003,Credit Card
S000290029,2026-06-30,C43955,P0001,iPhone 16,Electronics,2,71001,10,127801.8,Pune,Maharashtra,ST006,Net Banking
S000290030,2026-06-30,C26758,P0003,Laptop,Electronics,2,28290,15,48093.0,Jaipur,Rajasthan,ST009,Cash
S000290031,2026-06-30,C24792,P0003,Laptop,Electronics,2,84336,0,168672.0,Chennai,Tamil Nadu,ST005,Credit Card
S000290032,2026-06-30,C25726,P0010,Cricket Bat,Sports,2,588,20,940.8,Hyderabad,Telangana,ST004,Credit Card
S000290033,2026-06-30,C28231,P0010,Cricket Bat,Sports,2,8616,15,14647.2,Lucknow,Uttar Pradesh,ST010,Debit Card
S000290034,2026-06-30,C37899,P0001,iPhone 16,Electronics,5,44913,15,190880.25,Mumbai,Maharashtra,ST002,UPI
S000290035,2026-06-30,C31759,P0001,iPhone 16,Electronics,5,79613,0,398065.0,Chennai,Tamil Nadu,ST005,Net Banking
S000290036,2026-06-30,C34134,P0009,Office Chair,Home,5,3476,0,17380.0,Kolkata,West Bengal,ST007,Credit Card
S000290037,2026-06-30,C04222,P0002,Samsung TV,Electronics,1,82387,15,70028.95,Hyderabad,Telangana,ST004,Credit Card
S000290038,2026-06-30,C03735,P0005,Women's Jeans,Fashion,3,800,5,2280.0,Ahmedabad,Gujarat,ST008,Net Banking
S000290039,2026-06-30,C17137,P0004,Men T-Shirt,Fashion,1,4084,20,3267.2,Ahmedabad,Gujarat,ST008,Net Banking
S000290040,2026-06-30,C22233,P0003,Laptop,Electronics,3,73690,0,221070.0,Mumbai,Maharashtra,ST002,UPI
S000290041,2026-06-30,C10504,P0010,Cricket Bat,Sports,2,2041,5,3877.9,Chennai,Tamil Nadu,ST005,Credit Card
S000290042,2026-06-30,C04335,P0006,Rice Bag,Grocery,5,116,10,522.0,Bengaluru,Karnataka,ST003,Cash
S000290043,2026-06-30,C42937,P0002,Samsung TV,Electronics,4,35890,15,122026.0,Kolkata,West Bengal,ST007,Cash
S000290044,2026-06-30,C33304,P0001,iPhone 16,Electronics,4,59760,20,191232.0,Jaipur,Rajasthan,ST009,Cash
S000290045,2026-06-30,C03599,P0007,Milk,Grocery,3,159,5,453.15,Bengaluru,Karnataka,ST003,Credit Card
S000290046,2026-06-30,C27646,P0007,Milk,Grocery,2,456,0,912.0,Pune,Maharashtra,ST006,Cash
S000290047,2026-06-30,C34480,P0006,Rice Bag,Grocery,2,294,0,588.0,Kolkata,West Bengal,ST007,Cash
S000290048,2026-06-30,C20994,P0005,Women's Jeans,Fashion,1,2335,15,1984.75,Lucknow,Uttar Pradesh,ST010,Net Banking
S000290049,2026-06-30,C22022,P0010,Cricket Bat,Sports,2,10979,10,19762.2,Lucknow,Uttar Pradesh,ST010,UPI
S000290050,2026-06-30,C36759,P0004,Men T-Shirt,Fashion,2,4800,10,8640.0,Delhi,Delhi,ST001,UPI
S000290051,2026-06-30,C01832,P0008,Dining Table,Home,2,588,0,1176.0,Kolkata,West Bengal,ST007,Cash
S000290052,2026-06-30,C22543,P0003,Laptop,Electronics,1,13548,10,12193.2,Hyderabad,Telangana,ST004,Credit Card
S000290053,2026-06-30,C11331,P0007,Milk,Grocery,2,47,0,94.0,Lucknow,Uttar Pradesh,ST010,Credit Card
S000290054,2026-06-30,C29413,P0004,Men T-Shirt,Fashion,5,2127,20,8508.0,Lucknow,Uttar Pradesh,ST010,Net Banking
S000290055,2026-06-30,C06990,P0008,Dining Table,Home,1,6251,15,5313.35,Ahmedabad,Gujarat,ST008,Net Banking
S000290056,2026-06-30,C09853,P0007,Milk,Grocery,3,118,10,318.6,Mumbai,Maharashtra,ST002,UPI
S000290057,2026-06-30,C00515,P0007,Milk,Grocery,3,283,5,806.55,Mumbai,Maharashtra,ST002,Credit Card
S000290058,2026-06-30,C46475,P0006,Rice Bag,Grocery,1,260,15,221.0,Kolkata,West Bengal,ST007,UPI
S000290059,2026-06-30,C37889,P0008,Dining Table,Home,3,9976,10,26935.2,Lucknow,Uttar Pradesh,ST010,Credit Card
S000290060,2026-06-30,C28070,P0001,iPhone 16,Electronics,2,34317,0,68634.0,Pune,Maharashtra,ST006,UPI
