sale_id,sale_date,customer_id,product_id,product_name,category,quantity,unit_price,discount_pct,total_amount,city,state,store_id,payment_mode
S000030001,2026-06-04,C08573,P0007,Milk,Grocery,4,121,5,459.8,Pune,Maharashtra,ST006,Debit Card
S000030002,2026-06-04,C11433,P0010,Cricket Bat,Sports,2,585,0,1170.0,Bengaluru,Karnataka,ST003,UPI
S000030003,2026-06-04,C39421,P0001,iPhone 16,Electronics,4,38838,5,147584.4,Ahmedabad,Gujarat,ST008,Net Banking
S000030004,2026-06-04,C35148,P0009,Office Chair,Home,2,7622,10,13719.6,Pune,Maharashtra,ST006,Cash
S000030005,2026-06-04,C28091,P0008,Dining Table,Home,2,864,5,1641.6,Ahmedabad,Gujarat,ST008,Cash
S000030006,2026-06-04,C22373,P0002,Samsung TV,Electronics,2,87814,0,175628.0,Chennai,Tamil Nadu,ST005,Cash
S000030007,2026-06-04,C44136,P0001,iPhone 16,Electronics,3,52353,15,133500.15,Jaipur,Rajasthan,ST009,UPI
S000030008,2026-06-04,C14900,P0007,Milk,Grocery,1,453,0,453.0,Kolkata,West Bengal,ST007,Cash
S000030009,2026-06-04,C08066,P0002,Samsung TV,Electronics,4,72782,20,232902.4,Bengaluru,Karnataka,ST003,Debit Card
S000030010,2026-06-04,C05341,P0007,Milk,Grocery,2,384,20,614.4,Mumbai,Maharashtra,ST002,Credit Card
S000030011,2026-06-04,C01020,P0004,Men T-Shirt,Fashion,3,4027,0,12081.0,Kolkata,West Bengal,ST007,Credit Card
S000030012,2026-06-04,C27826,P0007,Milk,Grocery,4,474,0,1896.0,Chennai,Tamil Nadu,ST005,UPI
S000030013,2026-06-04,C25768,P0001,iPhone 16,Electronics,5,71598,15,304291.5,Hyderabad,Telangana,ST004,Credit Card
S000030014,2026-06-04,C00602,P0001,iPhone 16,Electronics,3,34563,10,93320.1,Pune,Maharashtra,ST006,UPI
S000030015,2026-06-04,C10624,P0004,Men T-Shirt,Fashion,5,2140,10,9630.0,Hyderabad,Telangana,ST004,Net Banking
S000030016,2026-06-04,C15439,P0005,Women's Jeans,Fashion,1,2827,0,2827.0,Delhi,Delhi,ST001,Net Banking
S000030017,2026-06-04,C34711,P0008,Dining Table,Home,2,6330,10,11394.0,Chennai,Tamil Nadu,ST005,Debit Card
S000030018,2026-06-04,C18158,P0010,Cricket Bat,Sports,2,11834,5,22484.6,Pune,Maharashtra,ST006,Credit Card
S000030019,2026-06-04,C48259,P0006,Rice Bag,Grocery,5,155,0,775.0,Pune,Maharashtra,ST006,Cash
S000030020,2026-06-04,C29039,P0002,Samsung TV,Electronics,1,31414,0,31414.0,Chennai,Tamil Nadu,ST005,Net Banking
S000030021,2026-06-04,C40082,P0008,Dining Table,Home,3,9304,10,25120.8,Lucknow,Uttar Pradesh,ST010,Cash
S000030022,2026-06-04,C44310,P0007,Milk,Grocery,1,84,5,79.8,Mumbai,Maharashtra,ST002,Debit Card
S000030023,2026-06-04,C25578,P0003,Laptop,Electronics,5,24740,0,123700.0,Mumbai,Maharashtra,ST002,Net Banking
S000030024,2026-06-04,C09853,P0010,Cricket Bat,Sports,1,1203,10,1082.7,Lucknow,Uttar Pradesh,ST010,Net Banking
S000030025,2026-06-04,C42650,P0009,Office Chair,Home,3,7752,5,22093.2,Delhi,Delhi,ST001,UPI
S000030026,2026-06-04,C45737,P0008,Dining Table,Home,4,6671,20,21347.2,Pune,Maharashtra,ST006,Debit Card
