sale_id,sale_date,customer_id,product_id,product_name,category,quantity,unit_price,discount_pct,total_amount,city,state,store_id,payment_mode
S000220001,2026-06-23,C02180,P0004,Men T-Shirt,Fashion,2,2700,0,5400.0,Bengaluru,Karnataka,ST003,Net Banking
S000220002,2026-06-23,C37784,P0003,Laptop,Electronics,4,77210,15,262514.0,Lucknow,Uttar Pradesh,ST010,Credit Card
S000220003,2026-06-23,C24943,P0005,Women's Jeans,Fashion,2,3917,5,7442.3,Mumbai,Maharashtra,ST002,Credit Card
S000220004,2026-06-23,C02302,P0004,Men T-Shirt,Fashion,3,1421,5,4049.85,Delhi,Delhi,ST001,Cash
S000220005,2026-06-23,C37331,P0004,Men T-Shirt,Fashion,1,4238,0,4238.0,Pune,Maharashtra,ST006,UPI
S000220006,2026-06-23,C09218,P0004,Men T-Shirt,Fashion,3,806,10,2176.2,Kolkata,West Bengal,ST007,Net Banking
S000220007,2026-06-23,C16759,P0001,iPhone 16,Electronics,3,73944,10,199648.8,Jaipur,Rajasthan,ST009,Cash
S000220008,2026-06-23,C49992,P0003,Laptop,Electronics,2,49853,5,94720.7,Kolkata,West Bengal,ST007,Net Banking
S000220009,2026-06-23,C03468,P0004,Men T-Shirt,Fashion,2,1547,15,2629.9,Chennai,Tamil Nadu,ST005,UPI
S000220010,2026-06-23,C21859,P0006,Rice Bag,Grocery,1,305,10,274.5,Pune,Maharashtra,ST006,Net Banking
S000220011,2026-06-23,C11351,P0005,Women's Jeans,Fashion,2,3396,10,6112.8,Pune,Maharashtra,ST006,Debit Card
S000220012,2026-06-23,C49406,P0010,Cricket Bat,Sports,4,14190,20,45408.0,Pune,Maharashtra,ST006,Debit Card
S000220013,2026-06-23,C17509,P0003,Laptop,Electronics,2,60953,20,97524.8,Delhi,Delhi,ST001,Net Banking
S000220014,2026-06-23,C32349,P0005,Women's Jeans,Fashion,3,4814,0,14442.0,Hyderabad,Telangana,ST004,Debit Card
S000220015,2026-06-23,C11742,P0009,Office Chair,Home,1,3274,15,2782.9,Ahmedabad,Gujarat,ST008,Cash
S000220016,2026-06-23,C44834,P0004,Men T-Shirt,Fashion,2,2511,15,4268.7,Jaipur,Rajasthan,ST009,Debit Card
S000220017,2026-06-23,C47895,P0002,Samsung TV,Electronics,4,41275,20,132080.0,Hyderabad,Telangana,ST004,Net Banking
S000220018,2026-06-23,C00369,P0009,Office Chair,Home,4,2189,10,7880.4,Mumbai,Maharashtra,ST002,Credit Card
S000220019,2026-06-23,C39487,P0007,Milk,Grocery,4,173,0,692.0,Kolkata,West Bengal,ST007,Debit Card
S000220020,2026-06-23,C41408,P0008,Dining Table,Home,3,1867,10,5040.9,Lucknow,Uttar Pradesh,ST010,Debit Card
S000220021,2026-06-23,C33804,P0005,Women's Jeans,Fashion,4,2822,5,10723.6,Mumbai,Maharashtra,ST002,UPI
S000220022,2026-06-23,C14721,P0009,Office Chair,Home,1,2593,10,2333.7,Ahmedabad,Gujarat,ST008,Cash
S000220023,2026-06-23,C05820,P0010,Cricket Bat,Sports,1,8654,20,6923.2,Jaipur,Rajasthan,ST009,Net Banking
S000220024,2026-06-23,C17041,P0003,Laptop,Electronics,5,86304,5,409944.0,Kolkata,West Bengal,ST007,Credit Card
S000220025,2026-06-23,C17591,P0005,Women's Jeans,Fashion,5,4132,5,19627.0,Delhi,Delhi,ST001,Credit Card
S000220026,2026-06-23,C07770,P0003,Laptop,Electronics,4,51107,0,204428.0,Jaipur,Rajasthan,ST009,Net Banking
S000220027,2026-06-23,C25343,P0001,iPhone 16,Electronics,5,51459,10,231565.5,Hyderabad,Telangana,ST004,Net Banking
S000220028,2026-06-23,C24481,P0002,Samsung TV,Electronics,3,71725,15,182898.75,Chennai,Tamil Nadu,ST005,Net Banking
S000220029,2026-06-23,C22181,P0010,Cricket Bat,Sports,2,9512,5,18072.8,Lucknow,Uttar Pradesh,ST010,UPI
S000220030,2026-06-23,C26253,P0006,Rice Bag,Grocery,2,195,15,331.5,Chennai,Tamil Nadu,ST005,Cash
S000220031,2026-06-23,C39759,P0004,Men T-Shirt,Fashion,1,3853,0,3853.0,Kolkata,West Bengal,ST007,Credit Card
S000220032,2026-06-23,C38801,P0003,Laptop,Electronics,5,17214,10,77463.0,Hyderabad,Telangana,ST004,Net Banking
S000220033,2026-06-23,C46503,P0009,Office Chair,Home,5,2136,0,10680.0,Hyderabad,Telangana,ST004,Cash
S000220034,2026-06-23,C31244,P0002,Samsung TV,Electronics,1,26194,20,20955.2,Mumbai,Maharashtra,ST002,Net Banking
S000220035,2026-06-23,C36875,P0004,Men T-Shirt,Fashion,2,767,0,1534.0,Kolkata,West Bengal,ST007,Cash
S000220036,2026-06-23,C40783,P0005,Women's Jeans,Fashion,4,4387,10,15793.2,Ahmedabad,Gujarat,ST008,Credit Card
S000220037,2026-06-23,C45048,P0005,Women's Jeans,Fashion,3,4237,20,10168.8,Hyderabad,Telangana,ST004,Net Banking
S000220038,2026-06-23,C19709,P0007,Milk,Grocery,5,21,15,89.25,Lucknow,Uttar Pradesh,ST010,Cash
S000220039,2026-06-23,C21758,P0007,Milk,Grocery,3,183,5,521.55,Hyderabad,Telangana,ST004,Debit Card
S000220040,2026-06-23,C34652,P0006,Rice Bag,Grocery,4,383,10,1378.8,Bengaluru,Karnataka,ST003,Credit Card
S000220041,2026-06-23,C40085,P0010,Cricket Bat,Sports,1,13321,5,12654.95,Mumbai,Maharashtra,ST002,UPI
S000220042,2026-06-23,C45857,P0001,iPhone 16,Electronics,1,30264,5,28750.8,Ahmedabad,Gujarat,ST008,UPI
S000220043,2026-06-23,C33788,P0001,iPhone 16,Electronics,3,58020,20,139248.0,Kolkata,West Bengal,ST007,Credit Card
S000220044,2026-06-23,C11186,P0007,Milk,Grocery,5,359,15,1525.75,Ahmedabad,Gujarat,ST008,Debit Card
S000220045,2026-06-23,C29165,P0009,Office Chair,Home,1,6382,5,6062.9,Jaipur,Rajasthan,ST009,Cash
S000220046,2026-06-23,C08821,P0008,Dining Table,Home,1,7901,20,6320.8,Pune,Maharashtra,ST006,Net Banking
S000220047,2026-06-23,C16922,P0002,Samsung TV,Electronics,4,54509,5,207134.2,Hyderabad,Telangana,ST004,Credit Card
S000220048,2026-06-23,C00573,P0009,Office Chair,Home,1,9034,0,9034.0,Chennai,Tamil Nadu,ST005,UPI
S000220049,2026-06-23,C35623,P0001,iPhone 16,Electronics,5,53630,15,227927.5,Ahmedabad,Gujarat,ST008,UPI
S000220050,2026-06-23,C23358,P0004,Men T-Shirt,Fashion,1,4571,0,4571.0,Pune,Maharashtra,ST006,Net Banking
S000220051,2026-06-23,C11711,P0008,Dining Table,Home,2,2832,15,4814.4,Delhi,Delhi,ST001,Net Banking
S000220052,2026-06-23,C04791,P0004,Men T-Shirt,Fashion,3,791,20,1898.4,Bengaluru,Karnataka,ST003,Cash
S000220053,2026-06-23,C37160,P0002,Samsung TV,Electronics,1,64962,20,51969.6,Pune,Maharashtra,ST006,Credit Card
S000220054,2026-06-23,C18092,P0003,Laptop,Electronics,5,11975,5,56881.25,Chennai,Tamil Nadu,ST005,Debit Card
S000220055,2026-06-23,C26195,P0008,Dining Table,Home,3,6205,10,16753.5,Mumbai,Maharashtra,ST002,Credit Card
S000220056,2026-06-23,C48795,P0001,iPhone 16,Electronics,4,32412,5,123165.6,Delhi,Delhi,ST001,Net Banking
S000220057,2026-06-23,C15542,P0010,Cricket Bat,Sports,4,5599,20,17916.8,Bengaluru,Karnataka,ST003,Net Banking
S000220058,2026-06-23,C00112,P0005,Women's Jeans,Fashion,4,1495,0,5980.0,Bengaluru,Karnataka,ST003,UPI
S000220059,2026-06-23,C46297,P0005,Women's Jeans,Fashion,1,3783,20,3026.4,Chennai,Tamil Nadu,ST005,Credit Card
S000220060,2026-06-23,C28835,P0002,Samsung TV,Electronics,1,39129,20,31303.2,Delhi,Delhi,ST001,Credit Card
S000220061,2026-06-23,C22329,P0001,iPhone 16,Electronics,3,52717,15,134428.35,Ahmedabad,Gujarat,ST008,Net Banking
S000220062,2026-06-23,C34350,P0004,Men T-Shirt,Fashion,4,3180,20,10176.0,Pune,Maharashtra,ST006,UPI
S000220063,2026-06-23,C16878,P0002,Samsung TV,Electronics,2,66586,5,126513.4,Chennai,Tamil Nadu,ST005,Cash
S000220064,2026-06-23,C36662,P0008,Dining Table,Home,4,5494,0,21976.0,Hyderabad,Telangana,ST004,Debit Card
S000220065,2026-06-23,C03760,P0005,Women's Jeans,Fashion,2,2480,10,4464.0,Kolkata,West Bengal,ST007,Cash
S000220066,2026-06-23,C17204,P0010,Cricket Bat,Sports,1,13484,5,12809.8,Delhi,Delhi,ST001,Cash
S000220067,2026-06-23,C46444,P0007,Milk,Grocery,4,367,15,1247.8,Jaipur,Rajasthan,ST009,Cash
S000220068,2026-06-23,C08186,P0010,Cricket Bat,Sports,1,11410,20,9128.0,Mumbai,Maharashtra,ST002,UPI
S000220069,2026-06-23,C30341,P0002,Samsung TV,Electronics,5,27977,15,118902.25,Kolkata,West Bengal,ST007,UPI
S000220070,2026-06-23,C06196,P0006,Rice Bag,Grocery,5,97,5,460.75,Mumbai,Maharashtra,ST002,Net Banking
S000220071,2026-06-23,C02408,P0005,Women's Jeans,Fashion,2,3907,15,6641.9,Mumbai,Maharashtra,ST002,Debit Card
S000220072,2026-06-23,C10704,P0005,Women's Jeans,Fashion,5,4096,10,18432.0,Ahmedabad,Gujarat,ST008,Cash
S000220073,2026-06-23,C26045,P0009,Office Chair,Home,2,5864,0,11728.0,Hyderabad,Telangana,ST004,Credit Card
S000220074,2026-06-23,C37678,P0002,Samsung TV,Electronics,2,64711,0,129422.0,Ahmedabad,Gujarat,ST008,Cash
S000220075,2026-06-23,C28978,P0010,Cricket Bat,Sports,3,3401,20,8162.4,Chennai,Tamil Nadu,ST005,Credit Card
S000220076,2026-06-23,C43931,P0002,Samsung TV,Electronics,2,39907,10,71832.6,Hyderabad,Telangana,ST004,Cash
S000220077,2026-06-23,C19035,P0007,Milk,Grocery,3,365,20,876.0,Chennai,Tamil Nadu,ST005,Net Banking
S000220078,2026-06-23,C00801,P0004,Men T-Shirt,Fashion,3,1249,5,3559.65,Bengaluru,Karnataka,ST003,Credit Card
S000220079,2026-06-23,C24075,P0001,iPhone 16,Electronics,2,64404,10,115927.2,Chennai,Tamil Nadu,ST005,UPI
S000220080,2026-06-23,C28456,P0004,Men T-Shirt,Fashion,1,3008,15,2556.8,Kolkata,West Bengal,ST007,Cash
S000220081,2026-06-23,C32802,P0001,iPhone 16,Electronics,5,70216,5,333526.0,Lucknow,Uttar Pradesh,ST010,Credit Card
S000220082,2026-06-23,C27489,P0005,Women's Jeans,Fashion,4,3577,15,12161.8,Ahmedabad,Gujarat,ST008,Debit Card
S000220083,2026-06-23,C45239,P0006,Rice Bag,Grocery,1,421,20,336.8,Lucknow,Uttar Pradesh,ST010,Debit Card
S000220084,2026-06-23,C18074,P0004,Men T-Shirt,Fashion,3,3077,10,8307.9,Bengaluru,Karnataka,ST003,Debit Card
S000220085,2026-06-23,C36819,P0001,iPhone 16,Electronics,1,85172,0,85172.0,Bengaluru,Karnataka,ST003,Net Banking
S000220086,2026-06-23,C45325,P0009,Office Chair,Home,5,2156,5,10241.0,Chennai,Tamil Nadu,ST005,Cash
S000220087,2026-06-23,C18158,P0009,Office Chair,Home,2,9949,10,17908.2,Pune,Maharashtra,ST006,Credit Card
S000220088,2026-06-23,C43453,P0006,Rice Bag,Grocery,3,295,20,708.0,Mumbai,Maharashtra,ST002,UPI
S000220089,2026-06-23,C36884,P0006,Rice Bag,Grocery,3,455,0,1365.0,Hyderabad,Telangana,ST004,Cash
S000220090,2026-06-23,C14314,P0002,Samsung TV,Electronics,3,22946,5,65396.1,Lucknow,Uttar Pradesh,ST010,UPI
S000220091,2026-06-23,C23637,P0001,iPhone 16,Electronics,4,53876,20,172403.2,Jaipur,Rajasthan,ST009,Net Banking
S000220092,2026-06-23,C46348,P0008,Dining Table,Home,1,4606,5,4375.7,Pune,Maharashtra,ST006,Net Banking
S000220093,2026-06-23,C04536,P0004,Men T-Shirt,Fashion,4,4052,10,14587.2,Delhi,Delhi,ST001,Debit Card
S000220094,2026-06-23,C48648,P0003,Laptop,Electronics,2,29507,0,59014.0,Pune,Maharashtra,ST006,Credit Card
S000220095,2026-06-23,C25576,P0007,Milk,Grocery,1,390,15,331.5,Lucknow,Uttar Pradesh,ST010,Net Banking
S000220096,2026-06-23,C18323,P0008,Dining Table,Home,5,3954,15,16804.5,Chennai,Tamil Nadu,ST005,UPI
S000220097,2026-06-23,C31937,P0009,Office Chair,Home,1,8030,15,6825.5,Ahmedabad,Gujarat,ST008,Credit Card
