sale_id,sale_date,customer_id,product_id,product_name,category,quantity,unit_price,discount_pct,total_amount,city,state,store_id,payment_mode
S000280001,2026-06-29,C02478,P0006,Rice Bag,Grocery,3,40,10,108.0,Kolkata,West Bengal,ST007,Net Banking
S000280002,2026-06-29,C48754,P0008,Dining Table,Home,5,6205,10,27922.5,Delhi,Delhi,ST001,Debit Card
S000280003,2026-06-29,C05182,P0010,Cricket Bat,Sports,1,1435,5,1363.25,Hyderabad,Telangana,ST004,UPI
S000280004,2026-06-29,C42319,P0002,Samsung TV,Electronics,5,29925,10,134662.5,Lucknow,Uttar Pradesh,ST010,Cash
S000280005,2026-06-29,C35708,P0005,Women's Jeans,Fashion,2,2919,5,5546.1,Jaipur,Rajasthan,ST009,Cash
S000280006,2026-06-29,C27066,P0009,Office Chair,Home,4,8477,5,32212.6,Lucknow,Uttar Pradesh,ST010,Debit Card
S000280007,2026-06-29,C41744,P0002,Samsung TV,Electronics,5,39223,10,176503.5,Pune,Maharashtra,ST006,UPI
S000280008,2026-06-29,C46971,P0001,iPhone 16,Electronics,3,59678,15,152178.9,Jaipur,Rajasthan,ST009,UPI
S000280009,2026-06-29,C11962,P0009,Office Chair,Home,1,6762,10,6085.8,Hyderabad,Telangana,ST004,Credit Card
S000280010,2026-06-29,C24835,P0006,Rice Bag,Grocery,5,331,5,1572.25,Lucknow,Uttar Pradesh,ST010,Net Banking
S000280011,2026-06-29,C07771,P0010,Cricket Bat,Sports,1,13841,15,11764.85,Jaipur,Rajasthan,ST009,Net Banking
S000280012,2026-06-29,C35455,P0007,Milk,Grocery,5,428,0,2140.0,Delhi,Delhi,ST001,Debit Card
S000280013,2026-06-29,C25655,P0005,Women's Jeans,Fashion,5,3784,5,17974.0,Lucknow,Uttar Pradesh,ST010,Credit Card
S000280014,2026-06-29,C41435,P0007,Milk,Grocery,1,344,20,275.2,Delhi,Delhi,ST001,Net Banking
S000280015,2026-06-29,C27526,P0003,Laptop,Electronics,5,83199,0,415995.0,Bengaluru,Karnataka,ST003,UPI
S000280016,2026-06-29,C31081,P0008,Dining Table,Home,3,1605,0,4815.0,Chennai,Tamil Nadu,ST005,Debit Card
S000280017,2026-06-29,C38354,P0010,Cricket Bat,Sports,5,10526,5,49998.5,Jaipur,Rajasthan,ST009,Net Banking
S000280018,2026-06-29,C29478,P0007,Milk,Grocery,1,288,5,273.6,Pune,Maharashtra,ST006,Debit Card
S000280019,2026-06-29,C30867,P0003,Laptop,Electronics,5,62529,5,297012.75,Pune,Maharashtra,ST006,Cash
S000280020,2026-06-29,C43489,P0009,Office Chair,Home,2,6618,0,13236.0,Jaipur,Rajasthan,ST009,Net Banking
S000280021,2026-06-29,C09751,P0007,Milk,Grocery,1,243,20,194.4,Ahmedabad,Gujarat,ST008,Cash
S000280022,2026-06-29,C30070,P0003,Laptop,Electronics,3,72900,20,174960.0,Pune,Maharashtra,ST006,UPI
S000280023,2026-06-29,C15803,P0004,Men T-Shirt,Fashion,5,1248,20,4992.0,Mumbai,Maharashtra,ST002,Net Banking
S000280024,2026-06-29,C22224,P0009,Office Chair,Home,4,3076,0,12304.0,Hyderabad,Telangana,ST004,Cash
S000280025,2026-06-29,C23340,P0008,Dining Table,Home,2,5545,15,9426.5,Bengaluru,Karnataka,ST003,Debit Card
S000280026,2026-06-29,C17531,P0001,iPhone 16,Electronics,1,42756,0,42756.0,Ahmedabad,Gujarat,ST008,Net Banking
S000280027,2026-06-29,C14321,P0010,Cricket Bat,Sports,3,10068,10,27183.6,Ahmedabad,Gujarat,ST008,UPI
S000280028,2026-06-29,C39091,P0006,Rice Bag,Grocery,4,201,0,804.0,Jaipur,Rajasthan,ST009,Net Banking
S000280029,2026-06-29,C01223,P0007,Milk,Grocery,4,78,5,296.4,Jaipur,Rajasthan,ST009,Net Banking
S000280030,2026-06-29,C33073,P0001,iPhone 16,Electronics,1,87326,15,74227.1,Kolkata,West Bengal,ST007,Debit Card
S000280031,2026-06-29,C32751,P0010,Cricket Bat,Sports,2,13858,15,23558.6,Ahmedabad,Gujarat,ST008,UPI
S000280032,2026-06-29,C02265,P0007,Milk,Grocery,1,294,15,249.9,Lucknow,Uttar Pradesh,ST010,Net Banking
S000280033,2026-06-29,C23378,P0003,Laptop,Electronics,1,46683,15,39680.55,Ahmedabad,Gujarat,ST008,Debit Card
S000280034,2026-06-29,C14885,P0002,Samsung TV,Electronics,5,81996,15,348483.0,Lucknow,Uttar Pradesh,ST010,UPI
S000280035,2026-06-29,C12898,P0004,Men T-Shirt,Fashion,5,2435,0,12175.0,Pune,Maharashtra,ST006,Cash
S000280036,2026-06-29,C15342,P0010,Cricket Bat,Sports,2,11561,10,20809.8,Lucknow,Uttar Pradesh,ST010,Net Banking
S000280037,2026-06-29,C19084,P0007,Milk,Grocery,3,170,0,510.0,Lucknow,Uttar Pradesh,ST010,Cash
S000280038,2026-06-29,C28894,P0009,Office Chair,Home,2,5797,0,11594.0,Jaipur,Rajasthan,ST009,Cash
S000280039,2026-06-29,C17377,P0005,Women's Jeans,Fashion,2,4888,5,9287.2,Kolkata,West Bengal,ST007,Net Banking
S000280040,2026-06-29,C08662,P0009,Office Chair,Home,4,8023,15,27278.2,Delhi,Delhi,ST001,Debit Card
S000280041,2026-06-29,C28153,P0009,Office Chair,Home,4,9610,0,38440.0,Kolkata,West Bengal,ST007,Credit Card
S000280042,2026-06-29,C15213,P0007,Milk,Grocery,2,247,0,494.0,Hyderabad,Telangana,ST004,Cash
S000280043,2026-06-29,C25421,P0009,Office Chair,Home,4,9094,10,32738.4,Pune,Maharashtra,ST006,Net Banking
S000280044,2026-06-29,C14685,P0002,Samsung TV,Electronics,2,19601,10,35281.8,Chennai,Tamil Nadu,ST005,UPI
S000280045,2026-06-29,C24266,P0007,Milk,Grocery,4,413,5,1569.4,Hyderabad,Telangana,ST004,Net Banking
S000280046,2026-06-29,C34555,P0007,Milk,Grocery,2,320,15,544.0,Lucknow,Uttar Pradesh,ST010,Cash
S000280047,2026-06-29,C12792,P0006,Rice Bag,Grocery,3,301,0,903.0,Delhi,Delhi,ST001,Debit Card
S000280048,2026-06-29,C42457,P0006,Rice Bag,Grocery,3,201,0,603.0,Kolkata,West Bengal,ST007,UPI
S000280049,2026-06-29,C43544,P0004,Men T-Shirt,Fashion,2,2721,15,4625.7,Kolkata,West Bengal,ST007,Credit Card
S000280050,2026-06-29,C12405,P0001,iPhone 16,Electronics,5,22165,5,105283.75,Kolkata,West Bengal,ST007,Credit Card
S000280051,2026-06-29,C40107,P0002,Samsung TV,Electronics,2,39107,15,66481.9,Jaipur,Rajasthan,ST009,Debit Card
S000280052,2026-06-29,C08193,P0005,Women's Jeans,Fashion,4,3425,0,13700.0,Kolkata,West Bengal,ST007,Cash
S000280053,2026-06-29,C19331,P0005,Women's Jeans,Fashion,1,4003,0,4003.0,Pune,Maharashtra,ST006,Debit Card
S000280054,2026-06-29,C35448,P0002,Samsung TV,Electronics,4,68877,10,247957.2,Delhi,Delhi,ST001,UPI
S000280055,2026-06-29,C16870,P0007,Milk,Grocery,1,476,10,428.4,Jaipur,Rajasthan,ST009,UPI
S000280056,2026-06-29,C46030,P0008,Dining Table,Home,4,2208,10,7948.8,Jaipur,Rajasthan,ST009,UPI
S000280057,2026-06-29,C18845,P0009,Office Chair,Home,4,4247,5,16138.6,Hyderabad,Telangana,ST004,Credit Card
S000280058,2026-06-29,C09552,P0002,Samsung TV,Electronics,2,11937,15,20292.9,Hyderabad,Telangana,ST004,Debit Card
S000280059,2026-06-29,C31485,P0002,Samsung TV,Electronics,5,41817,0,209085.0,Pune,Maharashtra,ST006,Net Banking
S000280060,2026-06-29,C40998,P0006,Rice Bag,Grocery,3,314,10,847.8,Kolkata,West Bengal,ST007,Net Banking
S000280061,2026-06-29,C29049,P0008,Dining Table,Home,4,6554,5,24905.2,Hyderabad,Telangana,ST004,Debit Card
S000280062,2026-06-29,C12019,P0003,Laptop,Electronics,3,17645,0,52935.0,Delhi,Delhi,ST001,Debit Card
S000280063,2026-06-29,C45904,P0010,Cricket Bat,Sports,2,9714,5,18456.6,Ahmedabad,Gujarat,ST008,UPI
S000280064,2026-06-29,C28897,P0005,Women's Jeans,Fashion,3,1588,5,4525.8,Bengaluru,Karnataka,ST003,Credit Card
S000280065,2026-06-29,C18323,P0005,Women's Jeans,Fashion,3,4399,10,11877.3,Ahmedabad,Gujarat,ST008,Net Banking
S000280066,2026-06-29,C02200,P0009,Office Chair,Home,4,9142,15,31082.8,Bengaluru,Karnataka,ST003,Credit Card
S000280067,2026-06-29,C03376,P0002,Samsung TV,Electronics,5,65939,15,280240.75,Bengaluru,Karnataka,ST003,Credit Card
S000280068,2026-06-29,C19673,P0004,Men T-Shirt,Fashion,3,4839,15,12339.45,Jaipur,Rajasthan,ST009,Credit Card
